,ctdpf_ckl_seawater_temperature,practical_salinity,ctdpf_ckl_seawater_conductivity,density,Label
"(575350.465, 575450.474]",4.838845,33.8300608309367,3.261128699999999,1029.9839254390083,0
"(575450.474, 575550.482]",4.899018,33.82975124574794,3.2652734000000003,1029.8578897676482,0
"(575550.482, 575650.491]",4.9714480000000005,33.83239065382193,3.2707538,1029.7326463277484,0
"(575650.491, 575750.5]",5.032122999999999,33.83551292261153,3.2752493,1029.6095978453297,0
"(575750.5, 575850.509]",5.100194,33.8367849725836,3.2802398999999993,1029.4845252782723,0
"(575850.509, 575950.518]",5.164532999999999,33.84301002850879,3.2853353999999992,1029.3635339698485,0
"(575950.518, 576050.526]",5.22397,33.846919698029495,3.2897942999999987,1029.2407812946797,0
"(576050.526, 576150.535]",5.292217000000001,33.85189306374524,3.2951172000000004,1029.1168194188353,0
"(576150.535, 576250.544]",5.345497,33.856215568021724,3.2990617999999996,1028.993871165992,0
"(576250.544, 576350.553]",5.388618,33.85921910882851,3.3019959,1028.87125739293,0
"(576350.553, 576450.561]",5.425115000000002,33.86167989109504,3.3043012,1028.7494346253454,0
"(576450.561, 576550.57]",5.467874999999999,33.86439636265203,3.3071815999999985,1028.626921578892,0
"(576550.57, 576650.579]",5.499683000000002,33.86651593100068,3.309039600000001,1028.5051428107424,0
"(576650.579, 576750.588]",5.523523999999998,33.867958046183496,3.3101297,1028.3835195876065,0
"(576750.588, 576850.596]",5.542919999999998,33.868857091357526,3.310780300000002,1028.2622905614398,0
"(576850.596, 576950.605]",5.570533000000003,33.8695858075901,3.3121444,1028.1401434095453,0
"(576950.605, 577050.614]",5.601014,33.87050625853167,3.3137800000000004,1028.017939891111,0
"(577050.614, 577150.623]",5.640347,33.87204611240388,3.316253299999999,1027.8950698204649,0
"(577150.623, 577250.632]",5.670591000000002,33.871718156487134,3.317757,1027.7719413560146,0
"(577250.632, 577350.64]",5.728525000000003,33.87007053024465,3.3215986,1027.6443617030275,0
"(577350.64, 577450.649]",5.898020000000002,33.81875219955014,3.3311396000000006,1027.4848680733612,0
"(577450.649, 577550.658]",5.922481000000001,33.81262262392545,3.332670799999999,1027.4671725200342,0
"(577550.658, 577650.667]",3.7141489999999977,34.108741004167314,3.2148039,1033.4462697115166,0
"(577650.667, 577750.675]",2.2411999999999987,34.306685190772306,3.1361629,1037.4276997241232,0
"(577750.675, 577850.684]",2.2593559999999986,34.30334321836416,3.1366684999999994,1037.3324421538437,0
"(577850.684, 577950.693]",2.2751230000000002,34.300462480673815,3.1367425000000004,1037.2079844881662,0
"(577950.693, 578050.702]",2.285008,34.29659520649287,3.1362338,1037.0845055591033,0
"(578050.702, 578150.711]",2.2996539999999994,34.29236763376823,3.1360924,1036.9585783597968,0
"(578150.711, 578250.719]",2.313993,34.288778599987886,3.1359754000000004,1036.8331871373757,0
"(578250.719, 578350.728]",2.3314070000000005,34.28462114813626,3.1360835000000007,1036.7077646209107,0
"(578350.728, 578450.737]",2.352943,34.28084193084532,3.1365779000000003,1036.582095266982,0
"(578450.737, 578550.746]",2.3771590000000002,34.27586520614516,3.1371939000000015,1036.4539523266071,0
"(578550.746, 578650.754]",2.3894019999999996,34.27107754566411,3.1367901000000007,1036.3277698584561,0
"(578650.754, 578750.763]",2.408829,34.26580263131389,3.136973000000002,1036.2010072874502,0
"(578750.763, 578850.772]",2.432397,34.2593602933187,3.1374268000000014,1036.073918783208,0
"(578850.772, 578950.781]",2.459161999999999,34.2529421493483,3.138158100000002,1035.9464612504519,0
"(578950.781, 579050.789]",2.484094999999999,34.24539726746363,3.138627799999999,1035.8173693685537,0
"(579050.789, 579150.798]",2.500588,34.240461317294674,3.1385824,1035.6916501467813,0
"(579150.798, 579250.807]",2.5264789999999993,34.23327111543215,3.1391553999999995,1035.5620534521704,0
"(579250.807, 579350.816]",2.5521040000000004,34.22619494908723,3.1397039999999974,1035.4315370747606,0
"(579350.816, 579450.825]",2.5759499999999993,34.21977135053154,3.1401577999999994,1035.3025257459353,0
"(579450.825, 579550.833]",2.604486,34.213004073070984,3.140992200000001,1035.1731213419184,0
"(579550.833, 579650.842]",2.6216830000000004,34.20766932763113,3.1409514999999972,1035.0451916161426,0
"(579650.842, 579750.851]",2.6403939999999992,34.20114297676098,3.1409529000000016,1034.917340165693,0
"(579750.851, 579850.86]",2.6689600000000007,34.19067041639205,3.1414842000000016,1034.7855617954745,0
"(579850.86, 579950.868]",2.702206000000001,34.18051369053206,3.1424396999999997,1034.6528179802963,0
"(579950.868, 580050.877]",2.7423210000000005,34.16679057340857,3.143696099999999,1034.5166904379416,0
"(580050.877, 580150.886]",2.7721999999999998,34.156432062542024,3.144347799999998,1034.3851122876106,0
"(580150.886, 580250.895]",2.792282,34.14513631034324,3.144078799999998,1034.2548475904132,0
"(580250.895, 580350.904]",2.8056119999999987,34.13476095953662,3.1432907,1034.1251702930667,0
"(580350.904, 580450.912]",2.8513569999999997,34.12449491007153,3.1453106000000006,1033.9906818226173,0
"(580450.912, 580550.921]",2.8936,34.11370405109607,3.1469832000000006,1033.8563574401505,0
"(580550.921, 580650.93]",2.919828000000001,34.10272970528163,3.147249300000004,1033.7236837147595,0
"(580650.93, 580750.939]",2.961706,34.090327078107045,3.1487542000000013,1033.588253243735,0
"(580750.939, 580850.947]",3.008763999999999,34.077873723112745,3.1506996999999997,1033.4518816205425,0
"(580850.947, 580950.956]",3.071838000000001,34.0638416255967,3.153906600000001,1033.3129289577746,0
"(580950.956, 581050.965]",3.1240930000000002,34.05373063386325,3.156496200000001,1033.1778998376121,0
"(581050.965, 581150.974]",3.1714490000000013,34.042305943727996,3.158564,1033.04396553556,0
"(581150.974, 581250.982]",3.2351500000000004,34.02836920751813,3.161829599999998,1032.9050395033123,0
"(581250.982, 581350.991]",3.2912620000000006,34.01767399400316,3.164707200000002,1032.7696732868344,0
"(581350.991, 581451.0]",3.34488910891089,34.007755137413135,3.167423663366336,1032.6341973123415,0
"(581451.0, 581551.009]",3.4047970000000007,33.999261012055115,3.1708054000000017,1032.4991721280585,0
"(581551.009, 581651.018]",3.4906269999999977,33.985954221191434,3.1760541999999985,1032.3592414492005,0
"(581651.018, 581751.026]",3.5728690000000007,33.974407033411744,3.1811339999999997,1032.2205142379519,0
"(581751.026, 581851.035]",3.6481499999999993,33.964371810353256,3.185733800000001,1032.0835349064635,0
"(581851.035, 581951.044]",3.716041,33.95602272014354,3.1898460000000006,1031.950157026284,0
"(581951.044, 582051.053]",3.7926299999999986,33.94558880100103,3.1945260000000006,1031.81258009305,0
"(582051.053, 582151.061]",3.879208000000001,33.935617273480574,3.2001237999999996,1031.674935976806,0
"(582151.061, 582251.07]",3.961747000000001,33.927003168175716,3.205484900000002,1031.5386854274445,0
"(582251.07, 582351.079]",4.081928999999999,33.91543866082471,3.2138847000000004,1031.395751259669,0
"(582351.079, 582451.088]",4.190247,33.90569322890525,3.221422,1031.2571197035877,0
"(582451.088, 582551.096]",4.287061999999999,33.89808317213314,3.2281335000000024,1031.120743541339,0
"(582551.096, 582651.105]",4.385842,33.88991452084563,3.2349637,1030.9826948098607,0
"(582651.105, 582751.114]",4.503420000000003,33.8796034464061,3.243255399999998,1030.8401390598046,0
"(582751.114, 582851.123]",4.627143,33.868501665205436,3.2520258000000006,1030.6964673607552,0
"(582851.123, 582951.132]",4.704646999999999,33.85991820364808,3.2569649000000003,1030.5605278058263,0
"(582951.132, 583051.14]",4.748334999999998,33.84962459515932,3.258786099999999,1030.4271430873055,0
"(583051.14, 583151.149]",4.7828089999999985,33.83846218507349,3.259722400000001,1030.2942704397224,0
"(583151.149, 583251.158]",4.828231999999999,33.8325689165558,3.262072000000001,1030.1638254160318,0
"(583251.158, 583351.167]",4.890761,33.83110866260242,3.2663053999999994,1030.0344017674988,0
"(583351.167, 583451.175]",4.962804000000001,33.83370475707086,3.2717266000000005,1029.906692216554,0
"(583451.175, 583551.184]",5.022756,33.836851859575034,3.2761389999999992,1029.7812509554103,0
"(583551.184, 583651.193]",5.078883999999999,33.839347394084314,3.2801610999999995,1029.6558451337226,0
"(583651.193, 583751.202]",5.142845999999999,33.84302998830484,3.2849789999999994,1029.5304443198715,0
"(583751.202, 583851.211]",5.201443,33.84715304088777,3.2893664000000022,1029.4061718597839,0
"(583851.211, 583951.219]",5.249544000000002,33.850742783562715,3.292781799999999,1029.282580553771,0
"(583951.219, 584051.228]",5.298649999999998,33.854646925875834,3.2963142999999997,1029.1590960061023,0
"(584051.228, 584151.237]",5.339210000000004,33.85767676540598,3.299017200000001,1029.0360246759012,0
"(584151.237, 584251.246]",5.379380999999996,33.860619501264225,3.3016805999999996,1028.9131949085677,0
"(584251.246, 584351.254]",5.413777999999999,33.86284157268488,3.3037691000000007,1028.790345230241,0
"(584351.254, 584451.263]",5.4468679999999985,33.865283986002694,3.305761900000001,1028.6679079519733,0
"(584451.263, 584551.272]",5.473528000000001,33.86686990311212,3.307116099999999,1028.5461918031854,0
"(584551.272, 584651.281]",5.504018000000001,33.86872446617869,3.3088308,1028.4240937842092,0
"(584651.281, 584751.289]",5.5299770000000015,33.870014787063944,3.3100932999999975,1028.3020061853774,0
"(584751.289, 584851.298]",5.553182,33.870868343670125,3.3110747000000003,1028.1801193616539,0
"(584851.298, 584951.307]",5.574999,33.87150896697034,3.3119152999999977,1028.0584250861125,0
"(584951.307, 585051.316]",5.611777000000002,33.872839517972096,3.314144999999999,1027.9358420275346,0
"(585051.316, 585151.325]",5.714828,33.88515218981458,3.3232128999999997,1027.8131318782478,0
"(585151.325, 585251.333]",5.699835999999998,33.8793583787593,3.3202212000000006,1027.6911057743728,0
"(585251.333, 585351.342]",5.7542420000000005,33.878606360827256,3.323892600000001,1027.5711339549932,0
"(585351.342, 585451.351]",5.782766000000002,33.87660840109901,3.3259965999999985,1027.5401637468085,0
"(585451.351, 585551.36]",5.826568000000001,33.854404734021415,3.3280872000000006,1027.534929610426,0
"(585551.36, 585651.368]",5.868136999999998,33.82824795057686,3.329710599999999,1027.5353303696545,0
"(585651.368, 585751.377]",5.758007,33.86822482416366,3.324247699999999,1027.6598067162145,0
"(585751.377, 585851.386]",5.700019,33.87543388462678,3.320973100000001,1027.8002684029855,0
"(585851.386, 585951.395]",5.666612,33.874852200259696,3.3191881999999997,1027.9314610746312,0
"(585951.395, 586051.404]",5.619309999999996,33.872693014113395,3.3160319,1028.0630641672346,0
"(586051.404, 586151.412]",5.5738710000000005,33.87026363069092,3.3130181000000003,1028.194306670453,0
"(586151.412, 586251.421]",5.537160999999997,33.86831146521202,3.310813199999999,1028.32421113432,0
"(586251.421, 586351.43]",5.512757000000002,33.86775686989164,3.3098168000000006,1028.4534047391262,0
"(586351.43, 586451.439]",5.483622999999998,33.86642550070275,3.308327,1028.581983260392,0
"(586451.439, 586551.447]",5.44301,33.86318567465968,3.3056517999999984,1028.7102694062787,0
"(586551.447, 586651.456]",5.4015949999999995,33.86008019708012,3.3029178000000003,1028.838788688027,0
"(586651.456, 586751.465]",5.3587489999999995,33.85694484707913,3.3000548000000003,1028.9674358731288,0
"(586751.465, 586851.474]",5.320045,33.855011074531255,3.2976617,1029.0963628317534,0
"(586851.474, 586951.482]",5.278126000000001,33.852422157733734,3.294926600000001,1029.225092248062,0
"(586951.482, 587051.491]",5.233205000000002,33.84896202332747,3.2918480000000003,1029.3532349876994,0
"(587051.491, 587151.5]",5.1745860000000015,33.84552454912587,3.2875655999999975,1029.483163443852,0
"(587151.5, 587251.509]",5.099999,33.84124667757281,3.2818061999999997,1029.6144764732674,0
"(587251.509, 587351.518]",5.023435999999998,33.837161533083474,3.275891899999999,1029.7459351118591,0
"(587351.518, 587451.526]",4.946323000000002,33.83327616301758,3.269949800000001,1029.8774877864887,0
"(587451.526, 587551.535]",4.888761000000001,33.83142816492466,3.2659048999999998,1030.0080079833463,0
"(587551.535, 587651.544]",4.818097999999999,33.83272212718492,3.2609864999999987,1030.1428836286686,0
"(587651.544, 587751.553]",4.761261000000002,33.83867107470837,3.257684000000001,1030.2794061183472,0
"(587751.553, 587851.561]",4.726357,33.85157086188857,3.2569147999999997,1030.4194889486457,0
"(587851.561, 587951.57]",4.663486000000002,33.866915604260754,3.2539054999999997,1030.565360851985,0
"(587951.57, 588051.579]",4.580522,33.876014473929196,3.2485945000000003,1030.708952463158,0
"(588051.579, 588151.588]",4.477870000000001,33.884352607503075,3.2414961,1030.8545267456575,0
"(588151.588, 588251.596]",4.3807089999999995,33.8925632466142,3.2348735,1030.9995499676825,0
"(588251.596, 588351.605]",4.258768,33.903113065853766,3.2262919999999995,1031.1498363476464,0
"(588351.605, 588451.614]",4.1236559999999995,33.913669799380834,3.2165662,1031.3017499613245,0
"(588451.614, 588551.623]",4.023408,33.922256213807024,3.209714699999999,1031.4468472875847,0
"(588551.623, 588651.632]",3.951774999999998,33.92943456635909,3.2052451000000004,1031.587564131183,0
"(588651.632, 588751.64]",3.8919789999999983,33.93618865433402,3.2017721999999993,1031.7264806811559,0
"(588751.64, 588851.649]",3.8010829999999993,33.947455851277944,3.195976,1031.873192910763,0
"(588851.649, 588951.658]",3.699156,33.95961561425394,3.1892844999999994,1032.0206507484518,0
"(588951.658, 589051.667]",3.6179419999999998,33.968482017034724,3.1841171999999993,1032.1627083977537,0
"(589051.667, 589151.675]",3.538371000000002,33.978509862906066,3.1791964999999998,1032.30595625374,0
"(589151.675, 589251.684]",3.443589999999999,33.99249814834388,3.1732874,1032.4541517280172,0
"(589251.684, 589351.693]",3.3742630000000013,34.00530829041953,3.1694917000000005,1032.5983376003517,0
"(589351.693, 589451.702]",3.299116,34.020031974473135,3.1653518000000007,1032.744912030265,0
"(589451.702, 589551.711]",3.2253659999999997,34.03040716039658,3.1609673999999983,1032.887770652974,0
"(589551.711, 589651.719]",3.1642939999999986,34.044441087133876,3.1579745000000004,1033.030426038708,0
"(589651.719, 589751.728]",3.1102679999999996,34.057149374450894,3.1554805999999997,1033.1711612679676,0
"(589751.728, 589851.737]",3.0646150000000008,34.069129985758494,3.1536552999999996,1033.3107953038673,0
"(589851.737, 589951.746]",3.0178130000000003,34.08070026880394,3.1516846999999983,1033.4491743651636,0
"(589951.746, 590051.754]",2.9780599999999993,34.089386492414725,3.150080499999999,1033.584051792042,0
"(590051.754, 590151.763]",2.9363489999999994,34.10142633443361,3.1485942999999987,1033.722966985171,0
"(590151.763, 590251.772]",2.8991409999999997,34.11062416660728,3.1472639,1033.8594414621941,0
"(590251.772, 590351.781]",2.8544239999999985,34.125839492015,3.145776500000001,1034.0011562248424,0
"(590351.781, 590451.789]",2.838171999999999,34.137968381411696,3.1464764,1034.134540310649,0
"(590451.789, 590551.798]",2.8153840000000026,34.14681178721414,3.1463187000000015,1034.2642636324956,0
"(590551.798, 590651.807]",2.7868880000000003,34.15685185757404,3.1457492000000014,1034.3940028560635,0
"(590651.807, 590751.816]",2.7491369999999993,34.16802679055985,3.1444775999999997,1034.5266395509345,0
"(590751.816, 590851.825]",2.6991519999999984,34.18187730593353,3.1423721000000007,1034.6636303666655,0
"(590851.825, 590951.833]",2.6716150000000014,34.19337476604446,3.142018900000001,1034.7963835807984,0
"(590951.833, 591051.842]",2.6468389999999995,34.20135084778408,3.141613000000002,1034.9261120509152,0
"(591051.842, 591151.851]",2.615477,34.211508673377864,3.1408298000000014,1035.06001847387,0
"(591151.851, 591251.86]",2.5969140000000004,34.217264509458204,3.140794100000002,1035.1892720576825,0
"(591251.86, 591351.868]",2.5681849999999984,34.22492930012507,3.1400188999999994,1035.3196438668608,0
"(591351.868, 591451.877]",2.5461579999999997,34.23094263771688,3.1396973,1035.449081115874,0
"(591451.877, 591551.886]",2.524367,34.23703313486948,3.1393898,1035.5772823777822,0
"(591551.886, 591651.895]",2.506012,34.24218946476911,3.1392911,1035.7031545097893,0
"(591651.895, 591751.904]",2.4881659999999997,34.2471815611887,3.1392081000000003,1035.8273254017677,0
"(591751.904, 591851.912]",2.470933,34.252078327621646,3.139146,1035.948763602348,0
"(591851.912, 591951.921]",2.456813,34.256269534801554,3.1393053999999996,1036.0705350477813,0
"(591951.921, 592051.93]",2.4365209999999995,34.261899123897294,3.1390622000000015,1036.1958817295463,0
"(592051.93, 592151.939]",2.4123160000000006,34.26879654923528,3.1385748999999983,1036.3217904418918,0
"(592151.939, 592251.947]",2.391782000000001,34.27587674130331,3.1384242000000024,1036.4479583564446,0
"(592251.947, 592351.956]",2.375588,34.2809714611182,3.1384688,1036.5702440587888,0
"(592351.956, 592451.965]",2.357380000000001,34.28551472286957,3.138295599999999,1036.6927266691193,0
"(592451.965, 592551.974]",2.330911000000001,34.2901318305969,3.1374184,1036.8170476281477,0
"(592551.974, 592651.982]",2.3120919999999994,34.29434416080017,3.137158800000001,1036.9389349782364,0
"(592651.982, 592751.991]",2.2943099999999976,34.299032082617146,3.1370136000000004,1037.0595712113595,0
"(592751.991, 592852.0]",2.2781039603960407,34.3048047487715,3.1370881188118833,1037.1803469356337,0
"(592852.0, 592952.009]",2.2689570000000003,34.311029316889055,3.1378353,1037.303523795014,0
"(592952.009, 593052.018]",2.262162999999999,34.31632526470789,3.1384579000000015,1037.3970524685924,0
"(593052.018, 593152.026]",2.265087999999999,34.31375192941025,3.1385146999999995,1037.3963755992909,0
"(593152.026, 593252.035]",2.271270999999998,34.31098466556891,3.1387702000000006,1037.3874350056421,0
"(593252.035, 593352.044]",2.268552,34.30718272030177,3.1375574,1037.308905747292,0
"(593352.044, 593452.053]",2.281667999999999,34.30493259052645,3.1374522000000002,1037.1851282043065,0
"(593452.053, 593552.061]",2.285865,34.300412386601636,3.136418499999998,1037.0642821730767,0
"(593552.061, 593652.07]",2.303626,34.29359277214442,3.1363579999999995,1036.9387096257838,0
"(593652.07, 593752.079]",2.328888,34.290398859901224,3.1372374,1036.8143568883702,0
"(593752.079, 593852.088]",2.3463279999999997,34.28583949447637,3.1373357000000017,1036.6910098769777,0
"(593852.088, 593952.096]",2.36498,34.28088381305884,3.1375034000000017,1036.5670215756693,0
"(593952.096, 594052.105]",2.379349999999999,34.27673860989926,3.137361400000002,1036.4437311389927,0
"(594052.105, 594152.114]",2.3935589999999998,34.27189305349596,3.1371348,1036.318595196904,0
"(594152.114, 594252.123]",2.408695,34.26709084189631,3.136989400000002,1036.1932422428295,0
"(594252.123, 594352.132]",2.4272009999999984,34.262102530435385,3.1371122000000002,1036.066547711862,0
"(594352.132, 594452.14]",2.4441619999999995,34.25756174779449,3.1371431999999966,1035.941140211476,0
"(594452.14, 594552.149]",2.461827999999999,34.25279886583633,3.137210000000002,1035.8148472791718,0
"(594552.149, 594652.158]",2.4845160000000006,34.24661149181318,3.1376269000000003,1035.6906122116059,0
"(594652.158, 594752.167]",2.5115299999999996,34.23923186979919,3.1383057,1035.563425822502,0
"(594752.167, 594852.175]",2.545454,34.23007288083908,3.1394351,1035.4339955286314,0
"(594852.175, 594952.184]",2.578067,34.22143111015622,3.1404973000000025,1035.305707210834,0
"(594952.184, 595052.193]",2.605057000000001,34.21394825939701,3.1411623000000004,1035.1785568221471,0
"(595052.193, 595152.202]",2.6292360000000006,34.20650661506403,3.1415780000000013,1035.0509296754963,0
"(595152.202, 595252.211]",2.6510360000000004,34.19909019799571,3.141792500000002,1034.9241015024265,0
"(595252.211, 595352.219]",2.6710509999999994,34.19260756500805,3.1419297999999993,1034.7984259316147,0
"(595352.219, 595452.228]",2.7018770000000005,34.185590064846636,3.142956999999998,1034.6708484802375,0
"(595452.228, 595552.237]",2.735620000000001,34.17336170621285,3.1437944000000004,1034.5376928176677,0
"(595552.237, 595652.246]",2.767008,34.16253285196265,3.144532100000002,1034.4048565669414,0
"(595652.246, 595752.254]",2.804996,34.14931612988608,3.1456554999999997,1034.2707983380467,0
"(595752.254, 595852.263]",2.8396050000000006,34.13605974782558,3.1464687000000016,1034.135778952374,0
"(595852.263, 595952.272]",2.8609469999999995,34.12408172081374,3.1462344999999994,1034.0032159492705,0
"(595952.272, 596052.281]",2.897102999999999,34.114660050471585,3.147501,1033.8715497136652,0
"(596052.281, 596152.289]",2.940491,34.10119080684949,3.1490486000000018,1033.7349212446504,0
"(596152.289, 596252.298]",2.9860719999999996,34.09055787292599,3.1510263999999983,1033.6009223204478,0
"(596252.298, 596352.307]",3.027564,34.07685605129763,3.152401700000001,1033.4659920893673,0
"(596352.307, 596452.316]",3.065552000000001,34.069089845542464,3.1539687000000005,1033.3365028363921,0
"(596452.316, 596552.325]",3.117295,34.054053005671015,3.156115,1033.1989018055194,0
"(596552.325, 596652.333]",3.1666740000000004,34.04267456973,3.158369000000001,1033.0654895220814,0
"(596652.333, 596752.342]",3.2252900000000007,34.030162360253655,3.1613250999999996,1032.929680883337,0
"(596752.342, 596852.351]",3.2921320000000005,34.01946064305665,3.1651572999999984,1032.795557201711,0
"(596852.351, 596952.36]",3.350037,34.00849932928531,3.1681822000000004,1032.6613363248869,0
"(596952.36, 597052.368]",3.4184599999999996,33.99542794103977,3.171951200000001,1032.5250724196057,0
"(597052.368, 597152.377]",3.492029,33.983882167997905,3.1762953000000014,1032.3894058810681,0
"(597152.377, 597252.386]",3.5629500000000007,33.97486807170239,3.1806206,1032.2558482649702,0
"(597252.386, 597352.395]",3.6580410000000008,33.96343779608753,3.1868736,1032.120433715581,0
"(597352.395, 597452.404]",3.771097000000001,33.95030006501784,3.194513399999999,1031.9776336293107,0
"(597452.404, 597552.412]",3.8554859999999995,33.94048410057666,3.1999484000000002,1031.8418367849501,0
"(597552.412, 597652.421]",3.9196989999999996,33.93309573803158,3.203838499999999,1031.71113363444,0
"(597652.421, 597752.43]",3.98355,33.92633728666367,3.207746999999999,1031.5805344218693,0
"(597752.43, 597852.439]",4.0645690000000005,33.918817151630854,3.213096900000001,1031.4480016571893,0
"(597852.439, 597952.447]",4.168310000000002,33.91001034226338,3.2203019999999998,1031.3093076405787,0
"(597952.447, 598052.456]",4.2456700000000005,33.903758566149946,3.2254269,1031.176210520566,0
"(598052.456, 598152.465]",4.318211000000002,33.897946601988714,3.230181800000001,1031.0453379137446,0
"(598152.465, 598252.474]",4.407677,33.89027600549934,3.2362550000000003,1030.9103583224967,0
"(598252.474, 598352.482]",4.504421000000002,33.88204175698881,3.2429398,1030.776140558189,0
"(598352.482, 598452.491]",4.591722000000003,33.87489814416987,3.2489206999999998,1030.6467673459938,0
"(598452.491, 598552.5]",4.658816,33.86655671585939,3.2529847999999997,1030.514293828319,0
"(598552.5, 598652.509]",4.7126220000000005,33.85540394881723,3.2556496999999984,1030.382312769901,0
"(598652.509, 598752.518]",4.744838999999998,33.84620789721157,3.256593099999998,1030.2550217369424,0
"(598752.518, 598852.526]",4.774884000000003,33.83934037749166,3.257534600000001,1030.1285834648163,0
"(598852.526, 598952.535]",4.8230280000000025,33.83412488711688,3.2601967,1030.0001416191678,0
"(598952.535, 599052.544]",4.886379,33.83327401526547,3.2645652999999992,1029.8724200428417,0
"(599052.544, 599152.553]",4.956634000000001,33.83558654251409,3.2698207999999997,1029.7466661825804,0
"(599152.553, 599252.561]",5.0240469999999995,33.838656853304876,3.2749187999999982,1029.6243090227092,0
"(599252.561, 599352.57]",5.089592999999999,33.842162386759036,3.2799049,1029.5036829783205,0
"(599352.57, 599452.579]",5.148993000000002,33.84593715774764,3.2843906000000005,1029.3855808680312,0
"(599452.579, 599552.588]",5.199715000000002,33.84945911857713,3.2880463000000013,1029.2635454225028,0
"(599552.588, 599652.596]",5.255273,33.85347824402948,3.2921794999999987,1029.1419343914001,0
"(599652.596, 599752.605]",5.296724999999999,33.856498899796534,3.2950053000000032,1029.0237206188106,0
"(599752.605, 599852.614]",5.340106000000003,33.85945697110369,3.2979674000000005,1028.902177978062,0
"(599852.614, 599952.623]",5.378270000000001,33.86205658359586,3.300435300000001,1028.7807524289012,0
"(599952.623, 600052.632]",5.406755999999998,33.863764301347544,3.301974899999999,1028.660357622699,0
"(600052.632, 600152.64]",5.4339509999999995,33.86557045441105,3.3034058000000006,1028.539930374076,0
"(600152.64, 600252.649]",5.466062999999998,33.86732475870671,3.3052577000000003,1028.4179697182328,0
"(600252.649, 600352.658]",5.496569000000002,33.86943526148993,3.307009599999998,1028.2976529160203,0
"(600352.658, 600452.667]",5.5328550000000005,33.87137243869497,3.309255200000001,1028.1762658876826,0
"(600452.667, 600552.675]",5.558821,33.872656998193314,3.3105261000000006,1028.0552802425275,0
"(600552.675, 600652.684]",5.598397000000001,33.874598318935696,3.3130793999999986,1027.935210022716,0
"(600652.684, 600752.693]",5.642944,33.876859944413575,3.3161154999999987,1027.8162378708437,0
"(600752.693, 600852.702]",5.671816999999999,33.87769788611523,3.3176504000000016,1027.699429825946,0
"(600852.702, 600952.711]",5.704154999999999,33.87678757445257,3.3193727000000006,1027.5844517692867,0
"(600952.711, 601052.719]",5.722262999999999,33.87714547710335,3.3206913999999994,1027.549518492174,0
"(601052.719, 601152.728]",5.655206000000003,33.874788615346965,3.3169355000000023,1027.8045915880234,0
"(601152.728, 601252.737]",5.533363000000001,33.870311840342104,3.310176399999999,1028.2764900167294,0
"(601252.737, 601352.746]",5.51293,33.869542636240865,3.308977999999998,1028.349118648649,0
"(601352.746, 601452.754]",5.476924000000001,33.867722708483505,3.306829700000003,1028.4772148339084,0
"(601452.754, 601552.763]",5.451235999999998,33.86691602709964,3.305674200000001,1028.6039757000538,0
"(601552.763, 601652.772]",5.411124999999999,33.864610746949154,3.3031110999999997,1028.7313251794858,0
"(601652.772, 601752.781]",5.3757389999999985,33.86224039084744,3.3009599000000027,1028.8580649857915,0
"(601752.781, 601852.789]",5.350901000000002,33.86064407154201,3.2998040999999994,1028.98370321055,0
"(601852.789, 601952.798]",5.297630000000002,33.85699248726743,3.2959567000000005,1029.1111875223096,0
"(601952.798, 602052.807]",5.226176000000001,33.8515182689511,3.2903469000000003,1029.239453371669,0
"(602052.807, 602152.816]",5.175580000000001,33.84777731801317,3.2867280000000028,1029.366178080738,0
"(602152.816, 602252.825]",5.118499,33.84439717587954,3.282569099999998,1029.493800070868,0
"(602252.825, 602352.833]",5.050392,33.84054768787772,3.277400399999999,1029.6224063653085,0
"(602352.833, 602452.842]",4.984562999999999,33.83750289779092,3.272506299999999,1029.7514249738663,0
"(602452.842, 602552.851]",4.911929999999999,33.834939849811285,3.267055999999999,1029.8813245325669,0
"(602552.851, 602652.86]",4.834899000000001,33.834852944415495,3.2614391999999985,1030.0138441290956,0
"(602652.86, 602752.868]",4.781499000000002,33.83960565239456,3.258315099999998,1030.1468448330643,0
"(602752.868, 602852.877]",4.746882000000002,33.84734513981779,3.2570894999999984,1030.2789996958622,0
"(602852.877, 602952.886]",4.700141000000001,33.85833141700018,3.2550733999999992,1030.4145083995377,0
"(602952.886, 603052.895]",4.653584,33.86775420238535,3.2529341000000005,1030.5484775744237,0
"(603052.895, 603152.904]",4.603011999999999,33.87313909451708,3.2500859999999996,1030.6790610171263,0
"(603152.904, 603252.912]",4.546814999999999,33.87934150762761,3.2468175999999995,1030.8112416004642,0
"(603252.912, 603352.921]",4.443507000000001,33.88942025137463,3.2397555999999996,1030.9521669477408,0
"(603352.921, 603452.93]",4.320938999999998,33.89983449143971,3.2310439999999994,1031.0961181436069,0
"(603452.93, 603552.939]",4.234785999999998,33.9066774630679,3.225227200000001,1031.2338955879054,0
"(603552.939, 603652.947]",4.124421,33.91610167941455,3.2175224999999994,1031.3770868728222,0
"(603652.947, 603752.956]",4.0126219999999995,33.92583326886382,3.209727299999999,1031.5210744931815,0
"(603752.956, 603852.965]",3.911352999999999,33.93600000543816,3.2028820000000007,1031.6629908101834,0
"(603852.965, 603952.974]",3.825442999999999,33.94641610639462,3.1974053000000002,1031.8038186488784,0
"(603952.974, 604052.982]",3.742990999999998,33.95646919414551,3.1922108999999987,1031.9450733577128,0
