depth,date,temp,oxygen,Salinity,Chl
100,5/17/99 0:00,9,NA,8.2,NA
100,6/21/99 0:00,10.1,NA,7.1,NA
100,7/26/99 0:00,10.4,NA,6,NA
100,8/18/99 0:00,11.2,NA,5.7,NA
100,9/20/99 0:00,11.3,NA,5.6,NA
100,10/20/99 0:00,10.8,NA,5.4,NA
100,11/15/99 0:00,10.2,NA,6.1,NA
100,12/7/99 0:00,9.68,NA,6.5,NA
100,1/18/00 0:00,8.4,NA,7.5,NA
100,2/14/00 0:00,8.1,NA,7.6,NA
100,3/21/00 0:00,8.1,NA,7.9,NA
100,4/17/00 0:00,8.6,NA,7.9,NA
100,5/15/00 0:00,9.3,NA,7.5,NA
100,6/19/00 0:00,10.1,NA,6.2,NA
100,7/17/00 0:00,10.8,NA,6.31,NA
100,8/21/00 0:00,11.8,NA,6,NA
100,9/18/00 0:00,11.6,NA,5.47,NA
100,10/23/00 0:00,11.1,NA,NA,NA
100,11/29/00 0:00,9.9824,NA,5.82,NA
100,12/20/00 0:00,9.0754,NA,6.28,NA
100,1/17/01 0:00,8.6164,NA,NA,NA
98.5,2/20/01 0:00,8.0279,NA,9.42,NA
100,3/21/01 0:00,8.1188,NA,8.64,NA
97.4,4/16/01 0:00,8.3929,NA,7.9,NA
98.5,5/22/01 0:00,9.2458,NA,8.11,NA
98.6,6/18/01 0:00,10.1,NA,7.16,NA
100,7/23/01 0:00,11.4,NA,6.39,NA
100,7/23/01 0:00,11.4,NA,6.38,NA
97.8,8/20/01 0:00,12.1,NA,5.97,NA
98.8,8/20/01 0:00,12.1,NA,5.97,NA
97.4,9/24/01 0:00,12.1,NA,6.12,NA
98.8,9/24/01 0:00,12,NA,6.13,NA
99.3,10/23/01 0:00,11.3,NA,6.36,NA
100,10/23/01 0:00,11.3,30.945,6.37,NA
98.8,11/19/01 0:00,10.5,NA,5.53,NA
99.9,11/19/01 0:00,10.5,NA,5.53,NA
98.7,12/17/01 0:00,9.6,30.053,6.17,NA
99.8,12/17/01 0:00,9.6,30.053,6.16,NA
98.8,1/29/02 0:00,8.7,NA,8.4,NA
99.9,1/29/02 0:00,8.7,NA,8.4,NA
98.8,2/20/02 0:00,8.2,NA,9.8,NA
99.8,2/20/02 0:00,8.2,NA,9.8,NA
95.7,3/21/02 0:00,8,NA,8,0.843
100,4/22/02 0:00,8.3,NA,7.7,NA
100,4/22/02 0:00,8.3,NA,7.7,NA
98.6,5/28/02 0:00,9.1,NA,NA,NA
99.9,5/28/02 0:00,9.1,NA,NA,NA
97.8,6/24/02 0:00,10,NA,6.6,NA
98.5,6/24/02 0:00,10,NA,6.6,NA
98.8,7/22/02 0:00,10.7,NA,6,NA
100,7/22/02 0:00,10.7,NA,6,NA
98.6,8/27/02 0:00,11.7,NA,5.9,NA
100,8/27/02 0:00,11.7,NA,5.9,NA
98.7,9/23/02 0:00,11.7,NA,5.6,NA
100,9/23/02 0:00,11.7,NA,5.6,NA
98.6,10/21/02 0:00,11.2,NA,5.2,NA
99.9,10/21/02 0:00,11.2,NA,5.2,NA
98.6,11/18/02 0:00,10.4,NA,5.4,NA
99.6,11/18/02 0:00,10.4,NA,5.4,NA
98.6,12/17/02 0:00,9.7,NA,6.3,NA
100,12/17/02 0:00,9.7,NA,6.3,NA
98.6,1/22/03 0:00,9.1,NA,7.2,NA
99.9,1/22/03 0:00,9.1,NA,7.2,NA
98.5,2/25/03 0:00,8.9,NA,7.4,NA
100,2/25/03 0:00,8.9,NA,7.4,NA
98.7,3/25/03 0:00,8.9,NA,7.6,NA
100,3/25/03 0:00,8.9,NA,7.6,NA
98.8,4/28/03 0:00,9.2,NA,8,NA
100,4/28/03 0:00,9.2,NA,8,NA
98.6,5/28/03 0:00,9.9,NA,7.5,NA
100,5/28/03 0:00,9.9,NA,7.5,NA
98.7,6/24/03 0:00,10.8,NA,7,NA
99.8,6/24/03 0:00,10.8,NA,7,NA
98.9,7/29/03 0:00,11.7,NA,6.1,NA
99.7,7/29/03 0:00,11.7,NA,6.1,NA
98.8,8/26/03 0:00,12.2,NA,5.5,NA
100,8/26/03 0:00,12.2,NA,5.5,NA
98.6,9/30/03 0:00,12.1,NA,5.9,NA
100,9/30/03 0:00,12.1,NA,5.9,NA
98.6,10/29/03 0:00,11.7,NA,5.9,NA
100,10/29/03 0:00,11.7,NA,5.9,NA
98.6,11/19/03 0:00,10.4,NA,6.3,NA
100,11/19/03 0:00,10.4,NA,6.3,NA
99.2,12/16/03 0:00,9.5,NA,6.9,NA
99.8,12/16/03 0:00,9.5,NA,6.9,NA
98.5,1/21/04 0:00,8.6,NA,6.3,NA
100,1/21/04 0:00,8.6,NA,6.3,NA
98.6,2/19/04 0:00,8.2,NA,7.1,NA
100,2/19/04 0:00,8.2,NA,7.1,NA
98.7,3/22/04 0:00,8.4,NA,7.7,NA
98.6,4/27/04 0:00,9.2,NA,7.9,NA
100,4/27/04 0:00,9.2,NA,7.9,NA
98.6,5/26/04 0:00,10.3,NA,7.7,NA
100,5/26/04 0:00,10.3,NA,7.7,NA
98.7,6/29/04 0:00,10.8,NA,6.6,NA
100,6/29/04 0:00,10.8,NA,6.6,NA
98.6,7/28/04 0:00,11.9,NA,6.8,NA
100,7/28/04 0:00,11.8,NA,6.5,NA
98.6,8/24/04 0:00,12.6,NA,7.1,NA
99.9,8/24/04 0:00,12.6,NA,7.1,NA
98.8,9/28/04 0:00,12.3,NA,5.7,NA
99.8,9/28/04 0:00,12.3,NA,5.7,NA
98.6,10/27/04 0:00,11.6,NA,5.5,NA
100,10/27/04 0:00,11.6,NA,5.5,NA
98.6,11/16/04 0:00,10.6,NA,5.9,NA
99.7,11/16/04 0:00,10.6,NA,5.9,NA
98.6,12/20/04 0:00,9.9,NA,6.4,NA
100,12/20/04 0:00,9.9,NA,6.4,NA
98.8,1/24/05 0:00,8.7,NA,7.1,NA
99.8,1/24/05 0:00,8.7,NA,7.1,NA
99.3,2/28/05 0:00,8.4,NA,7.7,NA
99.2,3/28/05 0:00,8.7,29.948,7.9,NA
99.4,4/25/05 0:00,9.1,NA,8.2,NA
99.4,5/23/05 0:00,9.9,NA,7.9,NA
99.4,6/28/05 0:00,11.3,NA,7.3,NA
99.4,7/20/05 0:00,11.5,NA,6.7,NA
99.4,8/22/05 0:00,12.5,NA,6.3,NA
99.5,9/26/05 0:00,12.1,NA,5.8,NA
99.3,10/24/05 0:00,11.6,NA,5.7,NA
99.1,11/28/05 0:00,10.5,NA,6.3,NA
99.4,12/19/05 0:00,9.4,NA,6.8,NA
99.4,2/7/06 0:00,8.9,NA,7.7,NA
99.6,3/1/06 0:00,8.5,NA,7.9,NA
99.4,3/27/06 0:00,8.3,NA,8.1,NA
99.3,4/24/06 0:00,8.8,NA,8.2,NA
99.4,5/30/06 0:00,9.9,NA,7.7,NA
99.3,6/26/06 0:00,10.7,NA,7,NA
99.2,7/24/06 0:00,11.5,NA,6.3,NA
99.4,8/22/06 0:00,12.2,NA,6.1,NA
99.3,9/25/06 0:00,12.2,NA,5.8,NA
99.4,10/23/06 0:00,11.7,NA,5.5,NA
99.4,11/29/06 0:00,10.5,NA,6.3,NA
99.3,12/18/06 0:00,9.5,NA,NA,NA
99.4,1/16/07 0:00,8.4,NA,8.3,NA
99.4,2/22/07 0:00,8.3,NA,8,NA
99.4,3/19/07 0:00,8.2,NA,8.3,NA
99.5,4/16/07 0:00,8.4,NA,7.7,NA
99.3,5/21/07 13:43,9.6,NA,8.2,NA
99.4,6/18/07 13:22,10.2516,NA,7.5,NA
99.4,7/16/07 13:25,11.0774,NA,6.9,NA
99.2,8/20/07 10:11,11.7043,NA,5.9,NA
99.4,9/17/07 10:04,11.8461,NA,5.8,NA
99.4,10/15/07 13:02,11.3031,NA,5.7,NA
99.3,11/26/07 12:59,10.2156,NA,6.5,NA
99.5,12/17/07 13:18,9.2913,NA,7.1,NA
99.3,1/28/08 14:02,7.9475,NA,8.2,NA
99.4,2/25/08 13:20,7.4971,NA,8.4,NA
99.3,3/19/08 9:43,7.6975,NA,8.3,NA
99.4,4/21/08 13:19,8.0157,NA,8,NA
99.4,5/19/08 9:46,8.4871,NA,7.4,NA
99.3,6/16/08 10:00,9.176,NA,6.8,NA
99.4,7/21/08 10:46,10.5013,NA,6.6,NA
99.4,8/19/08 9:49,11.1658,NA,5.8,NA
99.4,9/15/08 11:19,11.2882,NA,5.4,NA
99.3,10/20/08 10:13,10.922,NA,6.2,NA
99.5,11/17/08 10:45,10.6942,NA,6,NA
99.4,12/16/08 9:40,9.3717,NA,6.7,NA
99.4,1/20/09 9:40,7.9953,NA,7.9,NA
99.4,2/17/09 9:58,7.3779,NA,7.8,NA
99.6,3/16/09 10:31,7.436,NA,8.1,NA
99.4,4/20/09 10:14,7.814,NA,8.2,NA
99.3,5/18/09 10:09,8.6892,NA,8.1,NA
99.4,6/15/09 9:35,9.9446,NA,7.1,NA
99.2,7/20/09 9:54,10.77,NA,6.1,NA
99.4,8/17/09 10:07,11.7085,NA,6.2,NA
99.4,9/21/09 9:40,12.1793,NA,5.5,NA
99.4,10/19/09 14:34,11.5142,NA,5.7,NA
99.3,11/17/09 13:27,10.5984,NA,6.4,NA
99.3,12/15/09 10:04,9.7618,NA,6.5,NA
99.2,1/19/10 10:28,8.6763,NA,7.5,NA
99.8,2/23/10 14:07,8.6331,NA,7.3,NA
99.3,3/17/10 13:05,8.7214,NA,8,NA
99.8,4/19/10 9:45,9.0663,NA,8.7,NA
99.8,5/18/10 11:10,9.615,NA,8.4,NA
99.5,6/21/10 15:37,10.4055,NA,7.5,NA
99.2,7/20/10 9:26,11.1084,NA,6.9,NA
99.1,8/17/10 10:11,11.7056,NA,6.7,NA
99.3,9/21/10 10:43,11.5728,NA,5.7,NA
99.1,10/18/10 9:37,11.3143,NA,5.9,NA
99.4,11/15/10 9:22,10.5167,NA,6.3,NA
99.6,12/20/10 9:43,9.3916,NA,7.3,NA
99.3,1/18/11 9:43,8.531,NA,8,NA
98.9,2/22/11 9:46,8.0737,NA,8,NA
99.6,3/21/11 9:23,7.6892,NA,8.7,NA
99.1,4/18/11 11:03,7.9566,NA,8.5,NA
99.4,5/16/11 9:23,8.459,NA,8.2,NA
99.1,6/20/11 9:56,9.7591,NA,7.5,NA
99.3,7/18/11 9:34,10.5382,NA,7,NA
99.3,8/15/11 9:30,11.109,NA,6.2,NA
99.2,9/19/11 9:20,11.4752,NA,6.2,NA
99.1,10/17/11 9:22,11.193,NA,6,NA
99,11/28/11 9:24,9.7738,NA,7.1,NA
98.9,12/19/11 11:05,8.9511,NA,7,NA
99.1,1/23/12 10:00,7.9655,NA,7.6,NA
99.4,2/21/12 9:28,7.7457,NA,7.6,NA
99.2,3/19/12 9:52,7.5052,NA,8.3,NA
99.2,4/16/12 9:26,7.9071,NA,8.5,NA
99.3,5/21/12 9:16,8.8772,NA,8.1,NA
99.1,6/18/12 10:27,9.5224,NA,7,NA
99.2,7/16/12 9:03,10.1065,NA,6.3,NA
99.2,8/20/12 9:40,11.2779,NA,6.3,NA
99.2,9/17/12 9:49,11.5534,NA,5.8,NA
99.3,10/16/12 12:23,11.2007,NA,5.7,NA
98.6,11/26/12 9:27,10.0811,NA,6.3,NA
98.6,12/18/12 13:00,9.6173,NA,6.9,NA
99.2,1/22/13 9:11,8.6431,NA,7.5,NA
99.3,2/19/13 9:13,8.1587,NA,7.5,NA
99.2,3/18/13 10:39,8.1434,NA,7.8,NA
99.4,4/16/13 9:16,8.4826,NA,8.1,NA
99.2,5/20/13 9:45,9.1866,NA,7.6,NA
101,6/18/13 9:26,9.922,NA,6.6,NA
99,7/15/13 9:37,10.8831,NA,6.1,NA
99.1,8/26/13 9:28,11.9434,NA,6.6,NA
99,9/16/13 9:53,11.8848,NA,5.9,NA
99.1,10/21/13 9:19,11.4205,NA,5.3,NA
98.9,11/18/13 9:08,10.5442,NA,5.9,NA
99.1,12/16/13 9:23,9.0947,NA,6.5,NA
99,1/21/14 9:30,8.4149,NA,7.1,NA
98.9,2/4/14 12:49,8.175,NA,7.2,NA
99.2,3/19/14 9:04,7.792,NA,7.8,NA
99.2,4/22/14 13:58,8.4961,NA,7.7,NA
99.2,5/7/14 10:54,9.1659,NA,8.1,NA
99.4,5/19/14 10:20,9.6149,NA,7.8,NA
99.4,6/4/14 10:09,10.2126,NA,7.2,NA
99.3,6/16/14 10:14,10.4545,NA,7.3,NA
98.9,7/7/14 9:57,10.7774,NA,6.4,NA
99,7/21/14 9:27,11.2467,NA,6.3,NA
99.2,9/8/14 9:26,12.2226,NA,5.5,NA
99,9/22/14 9:37,12.11,NA,5.6,NA
99.3,10/6/14 9:37,12.1676,NA,5.4,NA
99.1,11/3/14 9:53,11.8743,NA,5.6,NA
99.4,11/17/14 10:17,11.8295,NA,5.6,NA
98.9,12/15/14 9:37,10.7051,NA,6,NA
98.8,1/20/15 9:37,9.923,NA,6.9,NA
99.1,2/2/15 9:39,9.4847,NA,7.1,NA
99.5,2/17/15 9:31,9.4888,NA,7.1,NA
99.6,4/6/15 9:10,9.7959,NA,7.7,NA
98.9,4/20/15 10:30,9.8107,NA,7.8,NA
99.1,5/4/15 9:29,9.9506,NA,7.6,NA
99.3,5/18/15 9:27,10.3932,NA,7.7,NA
99.4,6/2/15 8:52,10.6559,NA,7.3,NA
99.1,6/15/15 9:26,11.3471,NA,7.1,NA
99.4,7/6/15 9:53,12.2404,NA,7.1,NA
98.8,7/20/15 9:21,12.5098,NA,6.8,NA
99.4,8/3/15 12:08,12.7336,NA,6.4,NA
99.7,9/8/15 9:12,12.9583,NA,5.8,NA
99.3,9/21/15 9:27,12.8072,NA,5.9,NA
99,10/5/15 9:30,12.6008,NA,6,NA
98.5,10/19/15 9:07,12.3764,NA,5.9,NA
99.4,11/2/15 9:03,12.2038,NA,6.1,NA
98.7,11/19/15 9:12,11.4823,NA,6.4,NA
99.4,12/14/15 9:09,10.3667,NA,7.1,NA
99.4,2/1/16 8:50,9.1587,NA,7.7,NA
99.5,2/16/16 8:51,9.0607,NA,7.9,NA
99.3,3/9/16 9:08,9.235,NA,7.9,NA
99.7,4/18/16 9:26,9.8512,NA,8.2,NA
98.8,5/2/16 9:43,10.1356,NA,8.1,NA
99.6,5/16/16 9:48,10.6292,NA,7.7,NA
99.5,6/6/16 9:57,10.9917,NA,7.3,NA
99.7,6/20/16 10:31,11.1306,NA,6.8,NA
99.6,7/5/16 9:33,11.6133,NA,6.9,NA
98.6,8/1/16 9:53,12.2424,NA,6.3,NA
98.9,8/15/16 9:29,12.234,NA,6,NA
99.3,9/6/16 9:20,12.5534,NA,5.5,NA
99.7,9/19/16 9:37,12.3674,NA,5.5,NA
99.2,10/3/16 9:54,12.1935,NA,5.3,NA
99.1,10/17/16 9:31,11.8707,NA,5.8,NA
99,11/21/16 9:24,11.4694,NA,6,NA
98.7,12/19/16 13:24,10.5059,NA,6.6,NA
100,4/11/17 8:51,8.3958,NA,8.4,NA
99.8,3/6/17 9:08,7.8861,NA,8.3,NA
100,2/21/17 9:40,7.9333,NA,7.9,NA
100,4/26/17 8:22,8.7227,NA,8.6,NA
100,3/29/17 8:12,8.1233,NA,8.3,NA
100,3/15/17 8:27,7.8385,NA,8.4,NA
100,5/15/17 8:39,9.565,NA,8.3,NA
99.9,4/17/17 8:57,8.5422,NA,8.4,NA
99.9,4/3/17 9:45,8.1995,NA,8.4,NA
100,5/1/17 8:39,9.0437,NA,8.7,NA
100,8/28/17 9:39,12.3729,NA,6.3,NA
100,8/7/17 8:57,11.8276,NA,6,NA
100,6/19/17 8:37,10.4077,NA,6.9,NA
100,10/3/17 13:39,11.9501,NA,5,NA
100,7/5/17 9:04,10.8855,NA,6.8,NA
100,2/8/17 8:35,8.1739,NA,7.9,NA
100,12/18/17 13:40,9.724,NA,6.6,NA
100,9/5/17 9:00,12.1905,NA,5.6,NA
100,7/17/17 8:28,11.4047,NA,6.8,NA
100,5/10/17 10:22,9.1203,NA,8.2,NA
99.9,10/17/17 8:47,11.7697,NA,5.4,NA
100,9/19/17 8:55,12.3411,NA,5.4,NA
99.4,1/23/17 9:31,8.497,NA,7.5,NA
100,5/24/17 8:22,9.3397,NA,8,NA
100,11/6/17 8:43,11.1979,NA,5.6,NA
100,6/5/17 8:37,10.0295,NA,7.6,NA
100,3/20/17 9:15,7.9344,NA,8.2,NA
99.9,11/20/17 9:25,10.5799,NA,6.3,NA
114,3/21/02 0:00,7.9,NA,8.1,NA
140,8/31/98 0:00,13.4,30.428,6.4,NA
140,9/28/98 0:00,12.6,30.665,6,NA
156,3/21/02 0:00,7.8,NA,8.1,NA
189,4/21/99 0:00,8.6,NA,8.8,NA
182,11/18/02 0:00,10.1,31.128,5.6,NA
200,6/5/17 8:33,10.1685,29.63,7.3,NA
199,9/19/16 9:33,12.1739,30.779,5.2,NA
200,7/5/17 9:01,10.9214,29.664,6.6,NA
198,8/26/13 9:24,11.8674,30.457,6.6,NA
199,9/30/03 0:00,12,30.964,5.8,NA
194,10/23/01 0:00,11.1,NA,6.39,NA
198,10/19/09 14:30,11.3708,31.003,5.8,NA
199,3/17/10 13:01,8.7175,29.669,8.1,NA
198,2/22/07 0:00,8.3,NA,8,NA
198,6/6/16 9:53,10.8069,29.629,7.1,NA
198,11/3/14 9:49,11.8399,30.708,5.2,NA
193,1/29/02 0:00,9,29.673,8.1,NA
199,9/21/09 9:36,11.9378,30.896,5.5,NA
200,5/27/97 0:00,NA,29.401,7.4,NA
198,5/20/13 9:40,9.1497,30.501,6.9,NA
198,6/16/14 10:10,10.1692,29.794,6.7,NA
200,5/10/17 10:19,9.2048,NA,8.1,NA
200,8/7/17 8:52,11.5703,30.282,5.9,NA
199,7/20/09 9:49,10.8266,30.558,6.2,NA
195,11/15/99 0:00,9.93,NA,6.2,NA
199,3/19/14 8:58,7.708,30.111,7.6,NA
198,2/22/11 9:42,7.9812,29.454,7.9,NA
200,6/16/98 0:00,10.8,29.695,7.2,NA
195,10/17/16 9:27,11.7548,30.813,5.5,NA
200,2/21/17 9:35,7.9003,29.886,8,NA
194,12/17/01 0:00,10,NA,5.66,NA
198,4/6/15 9:06,9.5653,29.395,7.3,NA
199,5/18/10 11:06,9.5915,29.775,8.2,NA
198,2/7/06 0:00,9.2,29.957,6.9,NA
198,7/20/05 0:00,11.5,30.459,6.8,NA
198,2/1/16 8:45,9.2784,29.487,7.3,NA
198,6/18/07 13:19,10.1222,NA,7.1,NA
198,11/28/11 9:19,9.5073,30.214,7.2,NA
195,4/22/02 0:00,8.4,30.048,7.7,NA
199,6/2/15 8:48,10.6118,30.014,7.1,NA
200,3/8/94 0:00,8.3,30.139,8.1,NA
198,4/18/16 9:22,9.7892,29.47,7.9,NA
198,9/8/15 9:06,12.5199,30.871,5.9,NA
200,11/1/95 0:00,11,30.776,5.4,NA
192,6/24/02 0:00,9.7,30,6.2,NA
200,4/21/98 0:00,10.5,29.556,8.8,NA
198,3/27/06 0:00,8.3,29.705,8.2,NA
198,11/17/09 13:22,10.4246,30.632,6.2,NA
198,1/22/13 9:06,8.1957,29.774,7.7,NA
198,7/6/15 9:49,12.0977,30.278,6.9,NA
199,3/6/17 9:01,8.0222,29.589,7.9,NA
200,5/1/17 8:34,8.7764,29.131,8.3,NA
200,8/28/17 9:34,12.3262,30.187,6.3,NA
200,9/26/96 0:00,11.7,30.655,5.5,NA
200,4/17/17 8:52,8.2117,29.107,7.8,NA
194,7/22/02 0:00,10.3,30.08,5.5,NA
194,5/28/02 0:00,9,29.943,8,NA
200,9/3/97 0:00,12.6,30.08,6.2,NA
198,8/15/16 9:25,11.6923,30.802,5.8,NA
198,5/18/10 11:06,9.5915,29.775,8.2,NA
195,4/17/00 0:00,8.6,NA,7.9,NA
198,6/18/12 10:21,9.5186,29.952,6.7,NA
198,6/18/12 10:21,9.5186,29.95,6.7,NA
197,8/3/15 12:04,12.7092,30.4,6.3,NA
197,9/21/15 9:21,12.613,30.899,5.9,NA
199,4/24/06 0:00,8.8,29.731,8.3,NA
198,4/18/11 10:59,7.9042,29.22,8.2,NA
198,8/22/05 0:00,12.4,30.554,6.4,NA
200,9/24/97 0:00,12.2,30.06,5.9,NA
198,10/19/15 9:01,12.1649,30.844,6,NA
198,10/18/10 9:32,10.9441,30.719,5.9,NA
199,8/17/15 14:31,12.8906,30.655,6.3,NA
200,4/25/94 0:00,9.3,29.906,8.2,NA
198,3/1/06 0:00,8.4,29.524,7.8,NA
200,10/20/97 0:00,12.1,29.887,5.5,NA
197,8/17/15 14:31,12.8895,30.626,6.3,NA
198,9/26/05 0:00,11.9,30.85,5.8,NA
198,7/5/16 9:28,11.3546,29.975,6.7,NA
199,7/5/16 9:28,11.3562,29.973,6.7,NA
198,6/26/06 0:00,10.4,NA,6.7,NA
198,1/16/07 0:00,8.3,NA,8.4,NA
200,10/17/17 8:42,11.3542,30.782,5.5,NA
196,9/8/15 9:06,12.552,30.855,5.9,NA
198,8/20/12 9:36,10.9819,29.982,5.8,NA
200,8/29/94 0:00,12.9,30.697,6.4,NA
195,8/21/00 0:00,11.7,NA,5.78,NA
200,2/21/96 0:00,8.1,29.161,5.8,NA
195,3/16/99 0:00,8.04,NA,8.6,NA
198,7/20/09 9:49,10.8268,30.557,6.2,NA
199,3/16/09 10:27,7.3712,30.054,8.3,NA
198,2/19/04 0:00,8.1,29.621,7.2,NA
198,9/16/13 9:46,11.628,30.713,5.7,NA
196,1/20/15 9:33,9.5348,29.559,6.9,NA
198,3/23/15 9:17,9.4655,29.428,7.3,NA
193,6/18/13 9:22,10.0027,30.319,6.6,NA
200,5/20/98 0:00,10.5,29.781,7.6,NA
198,10/23/06 0:00,11.4,NA,5.6,NA
199,12/15/09 10:00,9.0026,30.11,6.5,NA
192,9/24/01 0:00,11.9,30.897,6.15,NA
198,8/17/09 10:04,11.4687,30.849,5.9,NA
198,10/21/13 9:14,11.3862,30.509,5.2,NA
198,5/18/15 9:22,10.4188,29.759,7.6,NA
205,5/17/99 0:00,8.91,NA,7.8,NA
199,10/16/12 12:18,10.8171,30.72,5.8,NA
200,11/16/98 0:00,11.1,30.778,6.4,NA
198,9/21/15 9:21,12.6083,30.933,5.9,NA
198,1/21/04 0:00,8.6,29.748,6.3,NA
198,1/19/16 9:29,9.2012,29.666,7.5,NA
200,1/20/98 0:00,8.8,29.324,8,NA
197,6/2/15 8:48,10.6151,30.027,7.1,NA
198,7/16/12 8:58,10.1366,NA,6.3,NA
200,7/27/98 0:00,12.1,29.994,7.1,NA
194,9/23/02 0:00,11.5,30.655,5.5,NA
199,1/23/17 9:27,8.3142,30.21,7.6,NA
197,10/6/14 9:33,11.8765,30.746,5.4,NA
198,12/18/06 0:00,9.3,NA,NA,NA
195,12/20/00 0:00,9.0101,NA,6.35,NA
197,9/19/16 9:33,12.1736,30.753,5.3,NA
200,10/3/17 13:34,11.4762,30.979,4.9,NA
198,5/18/09 10:06,8.8375,30.471,7.8,NA
198,8/26/13 9:24,11.8669,30.456,6.6,NA
200,11/18/97 0:00,12.2,29.563,6,NA
198,7/20/10 9:22,10.7241,29.978,6.5,NA
195,8/18/99 0:00,11.1,NA,5.6,NA
200,12/18/17 13:34,10.3401,30.201,6,NA
196,5/2/16 9:40,10.2042,29.458,8.2,NA
200,5/15/17 8:34,9.6149,29.223,8.2,NA
200,3/6/17 9:01,8.0223,29.588,7.9,NA
195,9/20/99 0:00,11,NA,5.3,NA
197,11/19/15 9:07,11.7857,30.656,5.8,NA
200,12/15/97 0:00,9.6,29.43,7.2,NA
197,11/3/14 9:49,11.8403,30.707,5.2,NA
198,6/15/15 9:21,11.2307,29.909,7,NA
195,8/1/16 9:49,12.0459,30.268,6.2,NA
200,2/22/95 0:00,8.6,29.543,8.2,NA
200,2/21/17 9:35,7.9013,29.882,8,NA
198,2/19/13 9:08,8.065,29.998,7.4,NA
192,6/18/13 9:21,10.0098,30.32,6.6,NA
198,3/22/04 0:00,8.4,29.533,7.8,NA
200,3/29/17 8:07,8.0389,NA,8.1,NA
198,2/28/05 0:00,8.4,29.754,7.8,NA
199,11/17/14 10:12,11.9298,30.529,5.1,NA
192,4/16/01 0:00,8.4337,NA,7.9,NA
200,7/25/95 0:00,12.2,30.546,6.9,NA
198,3/18/13 10:33,8.1321,29.971,7.8,NA
200,7/22/96 0:00,11.3,30.083,6.8,NA
200,7/17/17 8:24,11.3955,29.766,6.9,NA
198,3/19/12 9:48,7.4919,29.936,8.3,NA
194,8/27/02 0:00,11.6,30.32,5.7,NA
192,5/22/01 0:00,9.2683,30.526,8.08,NA
198,11/18/13 9:04,10.2607,30.46,5.9,NA
198,9/21/09 9:36,11.9399,30.895,5.5,NA
198,2/25/03 0:00,8.8,29.922,7.6,NA
198,3/21/11 9:19,7.5913,29.578,8.4,NA
198,4/16/13 9:12,8.4051,29.921,7.8,NA
200,10/3/17 13:34,11.4794,30.98,4.9,NA
200,12/4/96 0:00,8.9,30.359,6.8,NA
198,4/25/05 0:00,9,29.943,7.9,NA
195,1/18/00 0:00,8.2,NA,7.5,NA
198,11/26/07 12:55,9.9259,NA,6.5,NA
200,7/25/94 0:00,12.2,30.334,7,NA
198,8/26/03 0:00,11.8,30.814,5.7,NA
198,1/20/15 9:32,9.5345,29.569,6.9,NA
199,5/7/14 10:50,9.2259,29.813,8,NA
194,10/21/02 0:00,11,30.824,5.3,NA
198,4/20/15 10:25,9.773,29.369,7.6,NA
195,7/23/01 0:00,11.4,30.59,6.33,NA
200,4/26/17 8:18,8.7632,NA,8.5,NA
198,7/28/04 0:00,11.9,30.574,6.9,NA
193,2/20/01 0:00,7.8417,NA,9.54,NA
200,5/4/94 0:00,9.6,29.864,8.5,NA
199,4/19/10 9:42,8.9799,29.694,8.4,NA
198,5/21/12 9:11,9.1021,29.538,8,NA
198,1/23/12 9:55,7.5976,29.898,7.7,NA
200,4/3/17 9:40,8.0174,29.295,8,NA
199,5/16/16 9:43,10.6766,29.581,7.5,NA
198,4/20/09 10:10,7.8557,30.527,7.9,NA
196,7/20/15 9:17,12.4551,30.333,6.7,NA
198,12/15/09 10:00,9.0003,30.11,6.5,NA
194,2/20/02 0:00,8.3,29.466,9.6,NA
198,2/25/08 13:17,7.4856,NA,8.4,NA
199,4/20/09 10:10,7.856,30.529,7.9,NA
198,6/4/14 10:04,10.1688,29.852,7.1,NA
196,6/6/16 9:53,10.8078,29.621,7,NA
199,1/19/10 10:25,8.669,29.858,7.4,NA
195,5/15/00 0:00,9,NA,7.1,NA
198,11/21/16 9:21,11.6948,30.726,5.5,NA
198,1/22/03 0:00,9.3,30.389,6.8,NA
199,5/18/09 10:06,8.8395,30.471,7.9,NA
198,11/29/06 0:00,10.8,NA,5.7,NA
195,6/21/99 0:00,9.99,NA,6.9,NA
198,7/15/13 9:34,10.5646,30.083,5.7,NA
199,2/23/10 14:02,8.5764,29.753,8,NA
199,4/6/15 9:06,9.5653,29.424,7.2,NA
198,1/23/17 9:27,8.3197,30.212,7.5,NA
197,12/19/16 13:21,9.6789,29.552,7,NA
198,6/21/10 15:33,10.1058,29.903,7.3,NA
198,4/21/08 13:15,8.0109,NA,7.9,NA
194,11/19/01 0:00,10.3,30.755,5.66,NA
198,7/18/11 9:29,10.1377,29.717,6.5,NA
196,11/2/15 8:58,12.0693,30.815,6.1,NA
199,2/17/09 9:54,7.3241,30.13,7.8,NA
195,2/3/99 0:00,8.88,NA,8.1,NA
198,8/20/12 9:36,10.9742,30.006,5.8,NA
200,3/20/17 9:10,7.9893,29.416,8.1,NA
198,12/18/12 12:56,9.9249,29.856,6,NA
200,6/19/17 8:32,10.4037,29.803,6.9,NA
198,10/24/05 0:00,11.4,30.945,5.6,NA
199,12/20/10 9:40,9.2101,30.2,7.3,NA
200,9/5/17 8:55,11.8081,30.681,5.5,NA
