File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD:Seapoint,PAR:CTD [µE/m^2/sec]
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1209,2.61,34.4393,27.4979,67.2,0.41,17.9,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1209,2.5967,34.442,27.5012,67.2,0.43,18.6,0.061,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1209,2.6361,34.434,27.4914,67.2,0.39,16.7,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1209,2.6104,34.4391,27.4977,67.2,0.41,18.0,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1210,2.6094,34.4394,27.498,67.3,0.41,17.9,0.061,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1210,2.5946,34.4425,27.5017,67.2,0.42,18.2,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1210,2.6359,34.4341,27.4915,67.2,0.42,18.1,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1210,2.6098,34.4393,27.4979,67.2,0.42,18.2,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1211,2.6081,34.4397,27.4983,67.3,0.42,18.4,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1211,2.594,34.4426,27.5019,67.2,0.42,18.1,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1211,2.6356,34.4339,27.4913,67.2,0.43,18.6,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1211,2.6074,34.4399,27.4986,67.2,0.41,17.6,0.059000000000000004,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1212,2.6051,34.4404,27.4992,67.2,0.42,18.2,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1212,2.5938,34.4425,27.5018,67.2,0.42,18.4,0.061,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1212,2.6354,34.4341,27.4915,67.2,0.39,16.9,0.059000000000000004,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1212,2.6055,34.4403,27.499000000000002,67.2,0.4,17.4,0.061,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1213,2.6039999999999996,34.4406,27.4994,67.2,0.41,17.9,0.061,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1213,2.5935,34.4425,27.5018,67.2,0.42,18.1,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1213,2.6349,34.4341,27.4915,67.2,0.41,17.6,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1213,2.6054,34.4402,27.499000000000002,67.2,0.43,18.5,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1214,2.6017,34.4409,27.4998,67.2,0.41,18.0,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1214,2.5937,34.4425,27.5018,67.2,0.43,18.5,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1214,2.6316,34.4353,27.4928,67.2,0.41,17.7,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1214,2.6046,34.4404,27.4992,67.2,0.41,17.8,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1215,2.6002,34.4414,27.5004,67.2,0.44,19.2,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1215,2.6292,34.4354,27.4931,67.2,0.43,18.8,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1215,2.6032,34.4409,27.4997,67.2,0.41,17.6,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1216,2.6002,34.4415,27.5005,67.2,0.43,18.7,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1216,2.5895,34.4435,27.503,67.2,0.41,18.0,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1216,2.6282,34.4357,27.4934,67.2,0.39,17.1,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1216,2.6021,34.4412,27.5001,67.2,0.41,17.9,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1217,2.5998,34.4414,27.5004,67.2,0.41,17.9,0.061,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1217,2.5874,34.4439,27.5035,67.2,0.42,18.1,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1217,2.6271,34.436,27.4937,67.2,0.41,18.0,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1217,2.6004,34.4416,27.5005,67.2,0.42,18.3,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1218,2.5994,34.4416,27.5006,67.2,0.42,18.1,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1218,2.585,34.4444,27.5041,67.2,0.42,18.3,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1218,2.5979,34.442,27.5011,67.2,0.43,18.9,0.059000000000000004,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1219,2.5991,34.4416,27.5006,67.2,0.42,18.2,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1219,2.5845,34.4445,27.5042,67.2,0.42,18.2,0.061,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1219,2.6266,34.4363,27.494,67.2,0.41,17.6,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1219,2.5965,34.4423,27.5014,67.2,0.42,18.2,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1220,2.5977,34.4418,27.5009,67.2,0.42,18.4,0.061,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1220,2.5834,34.4447,27.5045,67.2,0.41,18.0,0.061,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1220,2.6258,34.4362,27.494,67.2,0.41,17.9,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1220,2.5955,34.4426,27.5017,67.2,0.41,17.8,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1221,2.5969,34.442,27.5011,67.2,0.41,17.6,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1221,2.5821,34.445,27.5048,67.2,0.42,18.1,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1221,2.6242,34.4367,27.4945,67.2,0.42,18.2,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1221,2.5943,34.4428,27.502,67.2,0.42,18.4,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1222,2.5958,34.4422,27.5014,67.2,0.43,18.6,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1222,2.5814,34.445,27.5049,67.2,0.42,18.4,0.061,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1222,2.6224,34.437,27.4949,67.2,0.4,17.4,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1222,2.5941,34.4427,27.5019,67.2,0.41,18.0,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1223,2.5955,34.4424,27.5016,67.2,0.41,18.0,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1223,2.5803,34.4453,27.5052,67.2,0.41,18.0,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1223,2.6216,34.4371,27.4951,67.2,0.41,17.9,0.059000000000000004,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1223,2.594,34.4429,27.5021,67.2,0.42,18.2,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1224,2.5956,34.4423,27.5015,67.2,0.41,18.0,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1224,2.5799,34.4456,27.5055,67.2,0.44,19.0,0.059000000000000004,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1224,2.6208,34.4372,27.4952,67.2,0.41,18.0,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1224,2.5938,34.4429,27.5021,67.2,0.41,17.9,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1225,2.5957,34.4424,27.5016,67.2,0.42,18.2,0.061,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1225,2.5779,34.4458,27.5058,67.2,0.41,17.9,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1225,2.6192,34.4376,27.4957,67.2,0.41,17.8,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1225,2.5927,34.4433,27.5025,67.2,0.43,18.6,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1226,2.5953,34.4425,27.5017,67.2,0.41,18.0,0.062,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1226,2.5774,34.446,27.506,67.2,0.43,18.6,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1226,2.6189,34.4376,27.4957,67.2,0.41,17.9,0.059000000000000004,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1226,2.5919,34.4434,27.5027,67.2,0.43,18.5,0.059000000000000004,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1227,2.5942,34.4426,27.5019,67.2,0.41,17.9,0.061,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1227,2.577,34.4461,27.5061,67.2,0.42,18.2,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1227,2.6173,34.438,27.4962,67.2,0.41,18.0,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1227,2.5907,34.4436,27.503,67.2,0.42,18.3,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1228,2.5925,34.4429,27.5022,67.3,0.43,18.5,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1228,2.5756,34.4464,27.5065,67.2,0.42,18.2,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1228,2.6143,34.4387,27.497,67.2,0.41,18.0,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1228,2.5903,34.4437,27.5031,67.2,0.42,18.3,0.061,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1229,2.592,34.4432,27.5025,67.3,0.42,18.2,0.061,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1229,2.5746,34.4468,27.5069,67.2,0.41,18.0,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1229,2.6133,34.4388,27.4972,67.2,0.41,18.0,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1229,2.5894,34.4439,27.5033,67.2,0.42,18.5,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1230,2.5911,34.4435,27.5028,67.2,0.41,18.0,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1230,2.5742,34.4467,27.5069,67.2,0.42,18.4,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1230,2.6123,34.4391,27.4975,67.2,0.42,18.1,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1230,2.5863,34.4446,27.5041,67.2,0.42,18.4,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1231,2.5887,34.4439,27.5034,67.3,0.41,18.0,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1231,2.5716,34.4473,27.5076,67.2,0.42,18.5,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1231,2.6115,34.4393,27.4977,67.2,0.43,18.6,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1231,2.5860000000000003,34.4446,27.5042,67.2,0.42,18.5,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1232,2.5859,34.4444,27.504,67.3,0.41,17.9,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1232,2.5704,34.4475,27.5078,67.2,0.41,18.0,0.059000000000000004,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1232,2.6094,34.4398,27.4983,67.2,0.42,18.2,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1232,2.5849,34.4449,27.5045,67.2,0.43,18.5,0.061,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1233,2.5853,34.4445,27.5041,67.2,0.42,18.5,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1233,2.5697,34.4478,27.5081,67.2,0.42,18.2,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1233,2.6083,34.4399,27.4985,67.2,0.41,17.9,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1233,2.5812,34.4455,27.5053,67.2,0.43,18.8,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1234,2.5848,34.4446,27.5043,67.2,0.42,18.2,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1234,2.569,34.4478,27.5082,67.2,0.43,18.6,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1234,2.6076,34.4401,27.4987,67.1,0.41,17.8,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1234,2.5789,34.446,27.5059,67.2,0.41,17.9,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1235,2.5832,34.4449,27.5046,67.2,0.42,18.2,0.061,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1235,2.5669,34.4482,27.5087,67.2,0.42,18.1,0.061,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1235,2.6069999999999998,34.4402,27.4988,67.0,0.41,17.9,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1235,2.5771,34.4462,27.5062,67.2,0.43,18.6,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1236,2.5819,34.4452,27.505,67.2,0.43,18.5,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1236,2.5647,34.4487,27.5093,67.2,0.42,18.2,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1236,2.6058,34.4404,27.4991,67.2,0.43,18.6,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1236,2.575,34.4468,27.5069,67.2,0.42,18.2,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1237,2.5805,34.4456,27.5054,67.3,0.41,17.9,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1237,2.5639999999999996,34.4489,27.5095,67.2,0.43,18.5,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1237,2.6043,34.4408,27.4995,67.2,0.42,18.1,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1237,2.574,34.446999999999996,27.5071,67.2,0.43,18.7,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1238,2.5789,34.4459,27.5058,67.3,0.42,18.1,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1238,2.5622,34.4495,27.5101,67.2,0.43,18.7,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1238,2.6037,34.4409,27.4997,67.2,0.42,18.2,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1238,2.5734,34.446999999999996,27.5072,67.2,0.42,18.2,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1239,2.5772,34.4462,27.5062,67.3,0.42,18.4,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1239,2.5606,34.4496,27.5103,67.2,0.41,18.0,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1239,2.6022,34.4411,27.5,67.2,0.41,17.8,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1239,2.5725,34.4473,27.5075,67.2,0.43,18.6,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1240,2.5749,34.4466,27.5067,67.2,0.42,18.4,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1240,2.56,34.4497,27.5105,67.2,0.42,18.2,0.059000000000000004,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1240,2.5978,34.4421,27.5011,67.2,0.41,18.0,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1240,2.5719,34.4476,27.5078,67.2,0.42,18.5,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1241,2.5722,34.4473,27.5075,67.3,0.42,18.3,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1241,2.559,34.4502,27.511,67.2,0.43,18.6,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1241,2.5961,34.4425,27.5016,67.2,0.43,18.7,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1241,2.571,34.4478,27.508000000000003,67.2,0.41,18.0,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1242,2.5717,34.4474,27.5076,67.2,0.42,18.4,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1242,2.5578,34.4503,27.5111,67.2,0.41,17.9,0.059000000000000004,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1242,2.5947,34.4427,27.5019,67.2,0.4,17.2,0.061,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1242,2.5696,34.4479,27.5082,67.2,0.44,19.1,0.059000000000000004,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1243,2.5712,34.4475,27.5078,67.3,0.42,18.2,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1243,2.557,34.4504,27.5113,67.2,0.44,19.2,0.059000000000000004,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1243,2.5941,34.4427,27.5019,67.2,0.44,19.2,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1243,2.5687,34.4482,27.5085,67.2,0.41,17.8,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1244,2.5714,34.4474,27.5077,67.3,0.43,18.6,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1244,2.5563,34.4506,27.5115,67.2,0.42,18.1,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1244,2.5934,34.4429,27.5022,67.2,0.42,18.3,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1244,2.5677,34.4484,27.5088,67.2,0.42,18.3,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1245,2.5716,34.4475,27.5077,67.3,0.42,18.3,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1245,2.5557,34.4507,27.5116,67.2,0.45,19.3,0.059000000000000004,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1245,2.5928,34.4432,27.5025,67.2,0.41,17.6,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1245,2.5664,34.4486,27.509,67.2,0.43,18.7,0.059000000000000004,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1246,2.5716,34.4476,27.5078,67.3,0.42,18.2,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1246,2.5522,34.4515,27.5126,67.2,0.44,19.2,0.059000000000000004,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1246,2.5921,34.4433,27.5026,67.2,0.41,17.9,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1246,2.5655,34.4489,27.5094,67.2,0.43,18.6,0.06,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,1247,2.5715,34.4475,27.5077,67.3,0.42,18.1,0.06,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,1247,2.5508,34.4518,27.5129,67.2,0.43,18.6,0.06,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,1247,2.5914,34.4433,27.5027,67.2,0.42,18.3,0.06,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,1247,2.5643,34.4491,27.5096,67.2,0.42,18.5,0.059000000000000004,
