File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1747.0,2.1472,34.5418,27.6185,68.1,0.77,33.7,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1747.4,2.1272,34.5457,27.6233,68.1,0.8,34.9,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1748.0,2.1461,34.5422,27.619,68.1,0.78,33.7,0.142,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1748.0,2.1272,34.5459,27.6234,68.1,0.8,34.9,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1749.0,2.1461,34.5419,27.6187,68.1,0.78,33.8,0.154,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1749.0,2.1263,34.546,27.6236,68.1,0.81,35.1,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1750.0,2.1451,34.5423,27.6191,68.1,0.78,33.9,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1750.0,2.1233,34.5465,27.6242,68.1,0.81,35.4,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1751.0,2.1442,34.5425,27.6193,68.1,0.78,33.9,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1751.1,2.1217,34.5468,27.6246,68.1,0.82,35.6,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1752.0,2.1213,34.5469,27.6247,68.1,0.82,35.6,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1753.0,2.1208,34.5472,27.625,68.1,0.82,35.8,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1754.0,2.1207,34.5472,27.625,68.1,0.82,35.6,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1754.2,2.1442,34.5427,27.6195,68.1,0.78,34.0,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1754.9,2.142,34.5433,27.6202,68.1,0.78,34.0,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1755.0,2.1206,34.5472,27.625,68.1,0.82,35.7,0.142,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1755.9,2.1203,34.5472,27.625,68.1,0.82,35.6,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1756.4,2.1409,34.5434,27.6203,68.1,0.79,34.1,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1757.0,2.14,34.5434,27.6204,68.1,0.8,34.6,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1757.3,2.1202,34.5474,27.6252,68.1,0.82,35.7,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1758.0,2.138,34.5438,27.6209,68.1,0.79,34.5,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1758.0,2.12,34.5474,27.6252,68.1,0.83,36.0,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1759.0,2.1371,34.5441,27.6212,68.1,0.79,34.2,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1759.0,2.1192,34.5475,27.6254,68.1,0.83,35.9,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1760.0,2.136,34.5443,27.6215,68.1,0.8,34.7,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1760.0,2.1179,34.5478,27.6257,68.1,0.82,35.8,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1761.0,2.1352,34.5445,27.6217,68.1,0.8,34.8,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1761.0,2.1171,34.5479,27.6259,68.1,0.82,35.8,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1761.7,2.1345,34.5446,27.6218,68.1,0.8,34.5,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1762.0,2.1165,34.5481,27.6261,68.1,0.82,35.8,0.133,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1763.0,2.1158,34.5482,27.6262,68.1,0.83,36.1,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1763.3,2.1347,34.5447,27.6219,68.1,0.79,34.5,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1763.8,2.1152,34.5484,27.6264,68.1,0.84,36.4,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1764.0,2.1336,34.5448,27.622,68.1,0.8,34.8,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1764.9,2.1147,34.5486,27.6266,68.1,0.83,36.0,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1765.0,2.1319,34.5452,27.6225,68.1,0.81,35.2,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1766.0,2.1301,34.5454,27.6228,68.1,0.82,35.5,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1766.0,2.1122,34.549,27.6271,68.1,0.84,36.4,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1766.9,2.1115,34.5491,27.6273,68.1,0.84,36.4,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1767.0,2.1299,34.5454,27.6228,68.1,0.81,35.3,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1768.0,2.1292,34.5457,27.6231,68.1,0.8,34.8,0.133,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1768.0,2.1106,34.5493,27.6275,68.1,0.83,36.3,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1769.0,2.1279,34.5459,27.6234,68.1,0.8,34.9,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1769.0,2.1099,34.5494,27.6276,68.1,0.84,36.4,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1769.6,2.1271,34.5462,27.6237,68.1,0.81,35.0,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1770.0,2.1091,34.5495,27.6278,68.1,0.85,36.7,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1771.0,2.1078,34.5498,27.6281,68.1,0.85,37.0,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1772.0,2.1071,34.55,27.6283,68.1,0.85,36.8,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1773.1,2.1262,34.5465,27.624000000000002,68.1,0.81,35.0,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1773.1,2.1066,34.5501,27.6285,68.1,0.85,36.9,0.129,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1773.7,2.1058,34.5504,27.6288,68.1,0.85,37.0,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1774.0,2.125,34.5467,27.6243,68.1,0.81,35.0,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1775.0,2.1244,34.5467,27.6243,68.1,0.81,35.2,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1775.7,2.1239,34.5468,27.6244,68.1,0.82,35.5,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1776.0,2.1046,34.5506,27.629,68.1,0.85,37.1,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1777.0,2.1045,34.5506,27.629,68.1,0.85,37.0,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1778.0,2.1044,34.5506,27.629,68.1,0.85,37.0,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1779.0,2.104,34.5507,27.6292,68.1,0.85,37.0,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1779.1,2.1208,34.5476,27.6253,68.1,0.82,35.7,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1780.0,2.1193,34.5479,27.6257,68.1,0.83,35.9,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1780.0,2.1039,34.5507,27.6292,68.1,0.85,37.0,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1781.0,2.1183,34.5482,27.625999999999998,68.1,0.82,35.8,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1781.0,2.1037,34.5508,27.6293,68.1,0.85,37.1,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1782.0,2.1182,34.548,27.6258,68.1,0.82,35.8,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1782.0,2.1023,34.5511,27.6296,68.1,0.86,37.2,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1783.0,2.1173,34.5483,27.6262,68.1,0.83,36.1,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1783.0,2.1013,34.5513,27.6298,68.1,0.86,37.4,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1783.8,2.1165,34.5485,27.6264,68.1,0.83,36.1,0.15,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1784.0,2.1013,34.5512,27.6298,68.1,0.86,37.4,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1785.0,2.1014,34.5513,27.6298,68.1,0.86,37.3,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1786.1,2.114,34.5489,27.6269,68.1,0.84,36.4,0.113,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1786.1,2.1006,34.5515,27.6301,68.1,0.86,37.3,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1786.9,2.0997,34.5517,27.6303,68.1,0.86,37.4,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1787.0,2.1135,34.549,27.627,68.1,0.83,36.3,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1788.0,2.1125,34.5493,27.6273,68.1,0.83,36.1,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1788.0,2.0983,34.552,27.6306,68.1,0.87,37.9,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1789.0,2.1113,34.5495,27.6276,68.1,0.83,36.3,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1789.0,2.0977,34.552,27.6307,68.1,0.87,38.0,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1790.0,2.1108,34.5495,27.6276,68.1,0.84,36.6,0.08800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1790.0,2.096,34.5523,27.6311,68.1,0.87,37.8,0.133,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1791.0,2.1096,34.5498,27.628,68.1,0.84,36.5,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1791.0,2.0956,34.5524,27.6312,68.1,0.87,37.6,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1791.8,2.0944,34.5528,27.6316,68.1,0.87,37.6,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1792.0,2.1092,34.55,27.6282,68.1,0.84,36.3,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1792.9,2.1089,34.55,27.6282,68.1,0.84,36.5,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1793.3,2.0937,34.5529,27.6317,68.1,0.87,38.0,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1794.0,2.1081,34.5502,27.6284,68.1,0.85,36.9,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1794.1,2.0928,34.553000000000004,27.6319,68.1,0.87,37.8,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1795.0,2.1066,34.5506,27.6289,68.1,0.84,36.6,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1795.0,2.0927,34.5531,27.631999999999998,68.1,0.88,38.1,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1796.0,2.106,34.5507,27.629,68.1,0.85,36.9,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1796.0,2.0922,34.5532,27.6321,68.1,0.88,38.1,0.113,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1796.9,2.0909,34.5534,27.6324,68.1,0.88,38.1,0.11699999999999999,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1797.0,2.1048,34.551,27.6293,68.1,0.86,37.2,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1798.0,2.1023,34.5513,27.6298,68.1,0.85,37.1,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1798.0,2.0905,34.5535,27.6325,68.1,0.88,38.4,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1798.8,2.1003,34.5518,27.6303,68.1,0.85,37.0,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1799.0,2.0903,34.5535,27.6325,68.1,0.89,38.7,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1800.0,2.0886,34.5538,27.6329,68.1,0.89,38.8,0.146,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1800.3,2.1003,34.552,27.6305,68.1,0.86,37.4,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1801.0,2.0987,34.5522,27.6308,68.1,0.87,37.7,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1801.1,2.0851,34.5544,27.6336,68.1,0.89,38.7,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1801.7,2.0843,34.5547,27.6339,68.1,0.88,38.4,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1802.0,2.0966,34.5526,27.6313,68.1,0.86,37.4,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1803.0,2.0954,34.5526,27.6314,68.1,0.86,37.4,0.146,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1804.0,2.0945,34.5529,27.6317,68.1,0.87,37.7,0.133,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1804.2,2.083,34.555,27.6343,68.1,0.89,38.9,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1805.0,2.094,34.5531,27.6319,68.1,0.87,37.9,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1805.0,2.0816,34.5552,27.6346,68.1,0.91,39.4,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1805.5,2.0816,34.5552,27.6346,68.1,0.9,39.3,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1805.6,2.0941,34.5529,27.6317,68.1,0.86,37.5,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1807.2,2.081,34.5553,27.6347,68.0,0.91,39.4,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1808.0,2.0807,34.5554,27.6348,68.1,0.91,39.4,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1808.2,2.0939,34.5531,27.6319,68.1,0.87,37.9,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1808.9,2.0809,34.5554,27.6348,68.1,0.9,39.2,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1809.0,2.0932,34.5532,27.631999999999998,68.1,0.87,37.8,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1810.0,2.0931,34.5532,27.631999999999998,68.1,0.87,37.9,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1810.0,2.0807,34.5555,27.6349,68.1,0.91,39.6,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1811.0,2.0925,34.5533,27.6322,68.1,0.88,38.1,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1811.0,2.0787,34.5557,27.6352,68.1,0.9,39.3,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1812.0,2.0919,34.5535,27.6324,68.1,0.88,38.1,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1812.0,2.0777,34.556,27.6355,68.1,0.91,39.4,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1812.6,2.0915,34.5536,27.6325,68.1,0.88,38.3,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1813.0,2.0762,34.5563,27.6359,68.1,0.92,39.8,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1814.0,2.0752,34.5565,27.6361,68.1,0.92,40.1,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1814.7,2.0749,34.5565,27.6361,68.1,0.92,39.8,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1815.3,2.0917,34.5535,27.6324,68.1,0.87,38.0,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1816.0,2.0908,34.5539,27.6328,68.1,0.88,38.1,0.125,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1816.4,2.0749,34.5569,27.6364,68.1,0.91,39.7,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1817.0,2.0899,34.5539,27.6328,68.1,0.89,38.5,0.154,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1817.0,2.0743,34.5568,27.6364,68.1,0.92,39.8,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1818.0,2.0884,34.5543,27.6333,68.1,0.89,38.7,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1818.0,2.0739,34.5568,27.6364,68.1,0.92,40.1,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1818.8,2.0857,34.5549,27.634,68.1,0.89,38.5,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1818.9,2.0734,34.556999999999995,27.6366,68.1,0.93,40.3,0.125,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1821.4,2.0742,34.556999999999995,27.6366,68.1,0.92,39.9,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1822.0,2.073,34.556999999999995,27.6367,68.1,0.92,39.9,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1822.5,2.0834,34.5552,27.6344,68.1,0.89,38.8,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1822.8,2.083,34.5555,27.6347,68.1,0.89,38.6,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1823.0,2.0729,34.556999999999995,27.6367,68.1,0.92,40.0,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1824.0,2.0727,34.556999999999995,27.6367,68.1,0.92,39.9,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1824.3,2.0821,34.5554,27.6347,68.1,0.9,39.3,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1825.0,2.0812,34.5556,27.6349,68.1,0.9,39.1,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1825.0,2.0721,34.5572,27.6369,68.1,0.92,40.1,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1826.0,2.0797,34.5559,27.6353,68.1,0.9,39.3,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1826.0,2.0705,34.5577,27.6374,68.1,0.93,40.4,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1827.0,2.0789,34.556,27.6354,68.1,0.9,39.1,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1827.0,2.0687,34.5581,27.6379,68.1,0.94,40.7,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1827.9,2.0779,34.5562,27.6356,68.1,0.91,39.5,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1828.1,2.0689,34.558,27.6378,68.1,0.93,40.2,0.11699999999999999,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1829.0,2.0766,34.5566,27.6361,68.1,0.9,39.3,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,1829.0,2.07,34.5578,27.6376,68.1,0.93,40.3,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,1830.0,2.0756,34.5567,27.6362,68.1,0.91,39.4,0.092,
