File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,24.0,9.3183,32.6791,25.276999999999997,46.4,7.02,305.8,2.5380000000000003,
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,24.0,9.3333,32.6797,25.2751,45.6,7.03,306.2,2.9189999999999996,6.6
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,24.0,9.3253,32.6798,25.2764,45.6,7.01,305.2,3.196,2.6
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,24.0,9.286,32.6788,25.2819,48.0,6.97,303.4,2.028,
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,24.3,9.2886,32.6791,25.2817,46.6,7.0,304.9,2.738,18.2
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,25.0,9.2857,32.679,25.2821,46.5,7.01,305.2,2.815,18.1
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,25.0,9.3334,32.6797,25.2751,45.7,7.03,306.2,3.048,5.8
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,25.0,9.326,32.6798,25.2763,45.5,7.01,305.1,2.96,2.4
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,25.0,9.264,32.6796,25.285999999999998,46.6,7.0,304.6,3.302,0.0
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,25.0,9.2812,32.6786,25.2825,47.3,6.98,303.8,2.115,
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,25.1,9.3149,32.679,25.2775,46.1,7.01,305.5,2.332,
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,26.0,9.2831,32.679,25.2825,46.4,7.02,305.7,2.9530000000000003,20.1
