File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,809.0,3.2839,34.305,27.3297,61.1,0.36,15.6,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,810.0,3.2498,34.3123,27.3388,61.1,0.35,15.3,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,810.0,3.2827,34.3053,27.3301,61.2,0.36,15.6,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,811.0,3.2465,34.3128,27.3395,61.1,0.35,15.2,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,811.0,3.2824,34.3054,27.3302,61.2,0.36,15.6,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,812.0,3.2445,34.3133,27.3401,61.1,0.35,15.3,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,812.0,3.2817,34.3056,27.3304,61.2,0.36,15.5,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,813.0,3.2429,34.3135,27.3404,61.1,0.35,15.2,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,813.0,3.2809,34.3058,27.3307,61.2,0.36,15.5,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,814.0,3.242,34.3136,27.3405,61.2,0.35,15.2,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,814.0,3.2791,34.3062,27.3312,61.1,0.36,15.5,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,815.0,3.2404,34.3139,27.3409,61.1,0.35,15.1,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,815.0,3.2762,34.3069,27.331999999999997,61.2,0.35,15.4,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,816.0,3.2381,34.3144,27.3415,61.2,0.35,15.1,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,816.0,3.2748,34.3073,27.3324,61.1,0.35,15.3,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,817.0,3.2367,34.3149,27.3421,61.1,0.35,15.0,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,817.0,3.2739,34.3074,27.3326,61.2,0.35,15.3,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,818.0,3.235,34.3152,27.3425,61.1,0.34,15.0,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,818.0,3.2728,34.3078,27.333000000000002,61.2,0.35,15.3,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,819.0,3.2317,34.3161,27.3435,61.1,0.35,15.0,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,819.0,3.2712,34.3082,27.3335,61.2,0.35,15.3,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,820.0,3.2306,34.3162,27.3437,61.1,0.34,15.0,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,820.0,3.2688,34.3088,27.3342,61.2,0.35,15.2,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,821.0,3.2277,34.3167,27.3444,61.1,0.35,15.0,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,821.0,3.2646,34.3096,27.3352,61.1,0.35,15.2,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,822.0,3.2259,34.3171,27.3448,61.1,0.34,15.0,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,822.0,3.2607,34.3104,27.3362,61.2,0.35,15.2,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,823.0,3.225,34.3172,27.345,61.1,0.34,15.0,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,823.0,3.2558,34.3114,27.3375,61.1,0.35,15.2,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,824.0,3.2244,34.3173,27.3451,61.2,0.34,14.9,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,824.0,3.253,34.3119,27.3382,61.2,0.35,15.1,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,825.0,3.2233,34.3176,27.3455,61.2,0.34,14.9,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,825.0,3.2512,34.3122,27.3386,61.2,0.35,15.1,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,826.0,3.2174,34.3189,27.3471,61.1,0.34,14.9,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,826.0,3.2484,34.3127,27.3392,61.2,0.35,15.1,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,827.0,3.2161,34.3188,27.3471,61.1,0.34,14.9,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,827.0,3.2457,34.3133,27.34,61.1,0.35,15.1,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,828.0,3.2157,34.3189,27.3472,61.1,0.34,14.9,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,828.0,3.2396,34.3145,27.3415,61.1,0.35,15.0,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,829.0,3.2122,34.3198,27.3483,61.1,0.34,14.9,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,829.0,3.2371,34.3149,27.342,61.2,0.35,15.0,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,830.0,3.2072,34.3208,27.3495,61.1,0.34,14.9,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,830.0,3.2334,34.3156,27.3429,61.2,0.34,15.0,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,831.0,3.2033,34.3217,27.3506,61.2,0.34,14.8,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,831.0,3.2317,34.316,27.3434,61.2,0.34,14.9,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,832.0,3.2007,34.3221,27.3512,61.2,0.34,14.8,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,832.0,3.2302,34.3161,27.3436,61.2,0.34,14.9,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,833.0,3.1977,34.3227,27.3519,61.1,0.34,14.8,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,833.0,3.2283,34.3165,27.3441,61.2,0.34,14.9,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,834.0,3.1971,34.3229,27.3522,61.2,0.34,14.8,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,834.0,3.227,34.3173,27.3449,61.2,0.34,14.9,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,835.0,3.1958,34.3231,27.3524,61.2,0.34,14.8,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,835.0,3.2265,34.3176,27.3452,61.2,0.34,14.9,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,836.0,3.1936,34.3236,27.353,61.2,0.34,14.7,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,836.0,3.2256,34.3179,27.3455,61.2,0.34,14.9,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,837.0,3.1921,34.3241,27.3536,61.1,0.34,14.7,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,837.0,3.2245,34.318000000000005,27.3457,61.2,0.34,14.8,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,838.0,3.1913,34.3242,27.3537,61.2,0.34,14.7,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,838.0,3.2231,34.3183,27.3461,61.2,0.34,14.8,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,839.0,3.1899,34.3245,27.3541,61.1,0.34,14.7,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,839.0,3.2207,34.3185,27.3464,61.2,0.34,14.8,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,840.0,3.1873,34.325,27.3548,61.1,0.34,14.6,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,840.0,3.2185,34.3189,27.346999999999998,61.2,0.34,14.8,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,841.0,3.1857,34.3254,27.3552,61.1,0.34,14.6,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,841.0,3.2173,34.3192,27.3473,61.1,0.34,14.9,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,842.0,3.1843,34.3258,27.3557,61.1,0.34,14.6,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,842.0,3.2164,34.3196,27.3477,61.1,0.34,14.8,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,843.0,3.1784,34.3271,27.3573,61.1,0.33,14.5,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,843.0,3.2162,34.3196,27.3477,61.2,0.34,14.8,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,844.0,3.1758,34.3276,27.3579,61.1,0.33,14.5,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,844.0,3.2147,34.3198,27.348000000000003,61.2,0.34,14.7,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,845.0,3.1747,34.3276,27.358,61.1,0.34,14.6,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,845.0,3.2117,34.3204,27.3488,61.2,0.34,14.7,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,846.0,3.1741,34.3279,27.3583,61.1,0.33,14.5,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,846.0,3.2081,34.3211,27.3497,61.2,0.34,14.6,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,847.0,3.1722,34.3283,27.3588,61.1,0.33,14.5,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,847.0,3.2064,34.3217,27.3503,61.2,0.34,14.7,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,848.0,3.1708,34.3287,27.3592,61.1,0.33,14.5,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,848.0,3.2056,34.321999999999996,27.3506,61.1,0.34,14.7,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,849.0,3.1702,34.3287,27.3593,61.1,0.33,14.4,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,849.0,3.201,34.323,27.3519,61.1,0.34,14.7,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,850.0,3.1684,34.3291,27.3598,61.2,0.33,14.4,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,850.0,3.1958,34.3238,27.353,61.2,0.34,14.6,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,851.0,3.1635,34.3303,27.3612,61.1,0.33,14.3,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,851.0,3.1918,34.3246,27.354,61.2,0.34,14.6,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,852.0,3.1598,34.330999999999996,27.3621,61.1,0.33,14.4,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,852.0,3.1910000000000003,34.3246,27.3541,61.1,0.34,14.6,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,853.0,3.1571,34.3316,27.3628,61.2,0.33,14.4,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,853.0,3.1879,34.3253,27.3549,61.2,0.34,14.6,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,854.0,3.155,34.3319,27.3633,61.2,0.33,14.3,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,854.0,3.1835,34.3263,27.3561,61.2,0.34,14.6,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,855.0,3.1537,34.3323,27.3637,61.2,0.33,14.3,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,855.0,3.1821,34.3267,27.3566,61.1,0.33,14.5,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,856.0,3.1527,34.3325,27.364,61.2,0.33,14.3,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,856.0,3.1818,34.3268,27.3567,61.2,0.33,14.5,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,857.0,3.1506,34.3331,27.3646,61.2,0.33,14.3,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,857.0,3.1813,34.3267,27.3567,61.1,0.33,14.5,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,858.0,3.1468,34.3337,27.3655,61.1,0.33,14.3,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,858.0,3.1812,34.3269,27.3568,61.2,0.33,14.4,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,859.0,3.1415,34.3348,27.3668,61.1,0.33,14.2,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,859.0,3.1807,34.3269,27.3569,61.2,0.33,14.4,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,860.0,3.1358,34.336,27.3683,61.1,0.33,14.2,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,860.0,3.1783,34.3275,27.3576,61.2,0.33,14.4,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,860.9,3.1323,34.3368,27.3693,61.1,0.33,14.2,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,861.0,3.1737,34.3285,27.3588,61.2,0.33,14.4,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,862.0,3.1261,34.3381,27.3709,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,862.0,3.1727,34.3286,27.359,61.2,0.33,14.4,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,863.0,3.1244,34.3387,27.3715,61.1,0.32,14.1,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,863.0,3.1716,34.3289,27.3593,61.2,0.33,14.3,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,864.0,3.1227,34.339,27.3719,61.1,0.32,14.1,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,864.0,3.1714,34.3289,27.3593,61.1,0.33,14.3,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,865.0,3.1219,34.3388,27.3718,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,865.0,3.1707,34.329,27.3595,61.2,0.33,14.3,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,866.0,3.1210000000000004,34.3391,27.3722,61.2,0.32,14.1,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,866.0,3.1695,34.3292,27.3598,61.2,0.33,14.3,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,867.0,3.1192,34.3397,27.3728,61.1,0.33,14.2,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,867.0,3.1677,34.3297,27.3603,61.1,0.33,14.3,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,868.0,3.1175,34.34,27.3732,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,868.0,3.1629,34.3307,27.3616,61.2,0.33,14.3,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,869.0,3.1167,34.3402,27.3734,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,869.0,3.1605,34.3313,27.3623,61.2,0.33,14.3,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,870.0,3.115,34.3404,27.3737,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,870.0,3.1592,34.3314,27.3625,61.2,0.33,14.3,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,871.0,3.113,34.341,27.3744,61.2,0.32,14.1,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,871.0,3.1587,34.3315,27.3626,61.2,0.33,14.2,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,872.0,3.11,34.3417,27.3752,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,872.0,3.1573,34.3318,27.363000000000003,61.2,0.33,14.3,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,873.0,3.1074,34.3423,27.375999999999998,61.2,0.32,14.1,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,873.0,3.1558,34.332,27.3633,61.2,0.33,14.3,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,874.0,3.1060000000000003,34.3425,27.3763,61.1,0.32,14.1,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,874.0,3.1548,34.3324,27.3637,61.2,0.33,14.2,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,875.0,3.1054,34.3426,27.3764,61.1,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,875.0,3.154,34.3326,27.3639,61.2,0.32,14.1,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,875.8,3.1046,34.3429,27.3767,61.1,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,876.0,3.1535,34.3326,27.364,61.1,0.33,14.2,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,877.0,3.153,34.3327,27.3641,61.2,0.33,14.2,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,877.4,3.1039999999999996,34.3431,27.3769,61.2,0.32,14.1,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,878.0,3.1032,34.3431,27.377,61.2,0.32,14.1,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,878.0,3.1523,34.3329,27.3643,61.2,0.33,14.2,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,879.0,3.0979,34.3443,27.3784,61.2,0.32,14.1,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,879.0,3.1505,34.3333,27.3648,61.2,0.33,14.2,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,880.0,3.0964,34.3446,27.3788,61.2,0.32,14.1,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,880.0,3.1434,34.3348,27.3667,61.2,0.32,14.1,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,881.0,3.096,34.3446,27.3789,61.2,0.32,14.1,0.042,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,881.0,3.1401,34.3354,27.3674,61.2,0.32,14.1,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,882.0,3.0956,34.3446,27.3789,61.2,0.32,14.1,0.040999999999999995,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,882.0,3.1389,34.3357,27.3678,61.2,0.32,14.1,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,883.0,3.0956,34.3447,27.379,61.1,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,883.0,3.1379,34.336,27.3681,61.2,0.32,14.1,0.04,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,884.0,3.0957,34.3447,27.379,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,884.0,3.137,34.3362,27.3684,61.2,0.32,14.0,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,885.0,3.0958,34.3445,27.3788,61.2,0.32,14.0,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,885.0,3.1361,34.3364,27.3686,61.2,0.32,14.0,0.042,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,886.0,3.0942,34.3449,27.3793,61.1,0.32,14.1,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,886.0,3.1353,34.3366,27.3688,61.2,0.32,14.0,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,887.0,3.0886,34.3462,27.3808,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,887.0,3.134,34.3369,27.3692,61.2,0.32,14.0,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,888.0,3.0876,34.3465,27.3811,61.2,0.32,14.1,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,888.0,3.1329,34.3372,27.3695,61.2,0.32,13.9,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,889.0,3.0863,34.3467,27.3814,61.1,0.32,14.0,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,889.0,3.1295,34.3379,27.3704,61.2,0.32,13.9,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,889.8,3.0833,34.3474,27.3823,61.2,0.32,14.0,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,890.0,3.1266,34.3384,27.3711,61.2,0.32,13.9,0.04,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,891.0,3.1248,34.3388,27.3716,61.2,0.32,13.9,0.043,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,891.2,3.0816,34.3479,27.3828,61.1,0.32,13.9,0.044000000000000004,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,892.0,3.0803,34.3481,27.3831,61.2,0.32,13.9,0.043,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,892.0,3.1234,34.3393,27.3721,61.2,0.32,13.9,0.040999999999999995,
2007-13-0067.ctd,UTC,08/06/2007, 17:40,67,49.99967,-145.0,P26,893.0,3.0781,34.3486,27.3837,61.2,0.32,13.9,0.044000000000000004,
2007-13-0070.ctd,UTC,09/06/2007, 01:08,70,49.9995,-144.9985,P26,893.0,3.123,34.3391,27.372,61.1,0.32,13.9,0.043,
