File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,933,2.9273,34.3717,27.4159,64.9,0.51,22.1,1.493,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,934,2.9549,34.3657,27.4086,65.4,0.5,21.9,1.341,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,934,2.9693,34.3622,27.4045,65.4,0.5,21.8,1.3769999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,934,2.9894,34.3574,27.3988,65.4,0.5,21.9,1.42,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,934,2.9252,34.3721,27.4164,65.3,0.51,21.9,1.492,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,935,2.9539,34.3661,27.409000000000002,65.3,0.5,21.9,1.338,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,935,2.9679,34.3625,27.4048,65.4,0.5,21.8,1.376,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,935,2.9885,34.3577,27.3991,65.4,0.5,21.8,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,935,2.9239,34.3723,27.4166,65.3,0.5,21.8,1.495,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,936,2.9522,34.3663,27.4093,65.4,0.5,21.9,1.3430000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,936,2.9657,34.3628,27.4053,65.4,0.5,21.8,1.3780000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,936,2.9879,34.3578,27.3993,65.4,0.5,21.8,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,936,2.9204,34.3732,27.4177,65.3,0.5,21.9,1.4969999999999999,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,937,2.9495,34.367,27.4101,65.4,0.5,21.9,1.337,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,937,2.9644,34.3633,27.4058,65.4,0.5,21.9,1.376,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,937,2.9869,34.3581,27.3996,65.4,0.5,21.9,1.419,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,937,2.9191,34.3736,27.4181,65.2,0.51,21.9,1.4969999999999999,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,938,2.9455,34.3679,27.4112,65.4,0.5,21.9,1.341,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,938,2.9642,34.3633,27.4058,65.4,0.5,21.9,1.375,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,938,2.9857,34.3585,27.4,65.4,0.5,21.7,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,938,2.9176,34.3739,27.4185,65.3,0.5,21.9,1.501,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,939,2.9441,34.3681,27.4115,65.4,0.5,21.9,1.344,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,939,2.9636,34.3634,27.4059,65.4,0.5,21.8,1.3769999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,939,2.9844,34.3587,27.4003,65.4,0.5,21.9,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,939,2.9152,34.3743,27.419,65.2,0.51,21.9,1.4980000000000002,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,940,2.9438,34.3683,27.4116,65.4,0.5,21.9,1.34,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,940,2.9631,34.3637,27.4062,65.3,0.5,21.9,1.3780000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,940,2.9831,34.3589,27.4006,65.3,0.5,21.9,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,940,2.9124,34.3751,27.4199,65.2,0.5,21.9,1.4969999999999999,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,941,2.9419,34.3685,27.412,65.4,0.5,21.9,1.3359999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,941,2.9629,34.3637,27.4062,65.4,0.5,21.9,1.376,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,941,2.983,34.359,27.4007,65.4,0.5,21.8,1.419,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,941,2.9112,34.3753,27.4202,65.3,0.51,22.0,1.4980000000000002,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,942,2.9376,34.3691,27.4128,65.3,0.5,21.9,1.337,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,942,2.9618,34.3639,27.4065,65.4,0.5,21.8,1.3769999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,942,2.983,34.3588,27.4005,65.3,0.5,21.8,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,942,2.9106,34.3755,27.4204,65.2,0.5,21.9,1.499,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,943,2.9353,34.3698,27.4136,65.4,0.5,21.9,1.337,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,943,2.9605,34.364000000000004,27.4067,65.4,0.5,21.9,1.3780000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,943,2.983,34.3589,27.4006,65.4,0.51,21.9,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,943,2.9095,34.3757,27.4207,65.3,0.5,21.8,1.501,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,944,2.9328,34.3704,27.4143,65.3,0.5,21.9,1.337,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,944,2.9587,34.3644,27.4072,65.4,0.5,21.9,1.3769999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,944,2.9828,34.359,27.4007,65.4,0.5,21.8,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,944,2.9073,34.376,27.4211,65.4,0.51,21.9,1.5030000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,945,2.9318,34.3706,27.4146,65.3,0.5,21.9,1.339,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,945,2.9588,34.3648,27.4075,65.4,0.5,21.9,1.38,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,945,2.9824,34.3591,27.4008,65.4,0.5,21.8,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,945,2.905,34.3766,27.4218,65.3,0.5,21.9,1.5030000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,946,2.9296,34.3713,27.4153,65.4,0.5,21.9,1.335,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,946,2.9575,34.3651,27.4079,65.4,0.5,21.9,1.381,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,946,2.9818,34.3593,27.401,65.4,0.5,21.9,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,946,2.9037,34.3769,27.4221,65.0,0.5,21.9,1.5019999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,947,2.9286,34.3715,27.4156,65.4,0.5,21.9,1.337,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,947,2.9554,34.3655,27.4084,65.4,0.5,21.9,1.382,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,947,2.9795,34.36,27.4018,65.4,0.5,21.8,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,947,2.9019999999999997,34.3771,27.4224,65.1,0.5,21.9,1.504,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,948,2.9265,34.3721,27.4162,65.4,0.5,21.9,1.337,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,948,2.9539,34.3659,27.4088,65.3,0.5,21.9,1.38,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,948,2.9752,34.3611,27.4031,65.4,0.5,21.9,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,948,2.9008,34.3772,27.4226,65.2,0.51,22.0,1.5030000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,949,2.9245,34.3726,27.4168,65.3,0.5,21.9,1.335,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,949,2.9524,34.366,27.409000000000002,65.3,0.5,21.9,1.383,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,949,2.9711,34.3622,27.4043,65.4,0.5,21.9,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,949,2.8989999999999996,34.3777,27.4232,65.3,0.5,21.9,1.507,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,950,2.9213,34.3732,27.4176,65.3,0.5,21.9,1.334,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,950,2.951,34.3664,27.4095,65.3,0.5,21.9,1.382,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,950,2.9685,34.3628,27.405,65.4,0.5,21.8,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,950,2.8986,34.3778,27.4233,65.4,0.51,21.9,1.505,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,951,2.9183,34.3738,27.4183,65.4,0.5,21.9,1.3319999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,951,2.9493,34.3668,27.41,65.4,0.5,21.9,1.383,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,951,2.9636,34.3638,27.4063,65.3,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,951,2.8989,34.3778,27.4233,65.3,0.51,21.9,1.506,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,952,2.9156,34.3743,27.419,65.4,0.51,21.9,1.335,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,952,2.9483,34.367,27.4102,65.4,0.5,21.8,1.382,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,952,2.9626,34.364000000000004,27.4065,65.4,0.5,21.8,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,952,2.8959,34.3781,27.4238,65.1,0.51,21.9,1.505,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,953,2.9127,34.3749,27.4197,65.4,0.51,21.9,1.335,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,953,2.9472,34.3672,27.4105,65.4,0.5,21.9,1.383,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,953,2.9623,34.3641,27.4066,65.4,0.5,21.7,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,953,2.8911,34.379,27.4249,65.0,0.5,21.9,1.508,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,954,2.9102,34.3755,27.4204,65.4,0.51,22.0,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,954,2.9461,34.3674,27.4107,65.4,0.5,21.9,1.3840000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,954,2.9616,34.3643,27.4068,65.4,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,954,2.89,34.3791,27.4251,65.2,0.51,21.9,1.5090000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,955,2.9087,34.376,27.421,65.4,0.5,21.9,1.3319999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,955,2.9433,34.3684,27.4118,65.3,0.51,21.9,1.382,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,955,2.9610000000000003,34.3643,27.4069,65.3,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,955,2.8896,34.3792,27.4252,65.4,0.51,21.9,1.507,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,956,2.9078,34.3762,27.4212,65.4,0.51,21.9,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,956,2.9418,34.3689,27.4123,65.4,0.5,21.9,1.382,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,956,2.9607,34.3643,27.4069,65.4,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,956,2.8881,34.3797,27.4258,65.4,0.5,21.9,1.5130000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,957,2.9066,34.3763,27.4214,65.3,0.51,21.9,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,957,2.9406,34.3692,27.4127,65.4,0.5,21.9,1.3880000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,957,2.9594,34.3648,27.4074,65.4,0.5,21.8,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,957,2.8846,34.3803,27.4266,65.3,0.51,21.9,1.5119999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,958,2.9052,34.3767,27.4218,65.4,0.51,21.9,1.335,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,958,2.9389999999999996,34.3697,27.4132,65.4,0.5,21.9,1.385,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,958,2.9588,34.365,27.4077,65.4,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,958,2.8836,34.3806,27.4269,65.1,0.51,21.9,1.511,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,959,2.9035,34.3771,27.4223,65.4,0.5,21.9,1.334,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,959,2.9377,34.3698,27.4134,65.4,0.51,21.9,1.386,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,959,2.9583,34.3651,27.4078,65.4,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,959,2.8824,34.3809,27.4272,65.1,0.51,21.9,1.511,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,960,2.9028,34.3772,27.4224,65.4,0.51,22.0,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,960,2.9371,34.37,27.4136,65.4,0.5,21.9,1.385,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,960,2.9577,34.3654,27.4081,65.4,0.5,21.8,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,960,2.8808,34.3813,27.4277,65.1,0.51,21.9,1.51,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,961,2.9022,34.3774,27.4227,65.4,0.51,21.9,1.3319999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,961,2.9359,34.3704,27.414,65.3,0.5,21.9,1.386,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,961,2.9568,34.3656,27.4083,65.4,0.5,21.8,1.413,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,961,2.8798,34.3815,27.4279,65.3,0.5,21.9,1.511,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,962,2.9015,34.3777,27.423000000000002,65.4,0.51,21.9,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,962,2.9348,34.3706,27.4143,65.3,0.5,21.9,1.386,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,962,2.9563,34.3658,27.4085,65.4,0.51,22.0,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,962,2.8787,34.3817,27.4282,65.0,0.51,22.0,1.511,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,963,2.9008,34.3776,27.4229,65.4,0.51,21.9,1.334,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,963,2.9319,34.3712,27.415,65.4,0.51,21.9,1.3880000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,963,2.9558,34.3659,27.4086,65.4,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,963,2.8766,34.3823,27.4289,65.1,0.51,21.9,1.5119999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,964,2.9002,34.3779,27.4232,65.4,0.51,21.9,1.3319999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,964,2.9306,34.3714,27.4153,65.4,0.51,21.9,1.3880000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,964,2.9548,34.3662,27.409000000000002,65.4,0.5,21.9,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,964,2.8749,34.3826,27.4293,65.4,0.5,21.9,1.514,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,965,2.8996,34.378,27.4234,65.4,0.51,21.9,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,965,2.9291,34.3718,27.4158,65.4,0.5,21.9,1.385,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,965,2.9502,34.3672,27.4102,65.4,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,965,2.8701,34.3832,27.4302,65.4,0.51,22.0,1.5130000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,966,2.8983,34.3783,27.4237,65.4,0.51,21.9,1.3319999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,966,2.9279,34.3721,27.4161,65.3,0.51,21.9,1.385,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,966,2.9438,34.3688,27.4121,65.4,0.5,21.8,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,966,2.866,34.3841,27.4313,65.1,0.51,21.9,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,967,2.895,34.3789,27.4245,65.4,0.51,21.9,1.334,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,967,2.9271,34.3722,27.4163,65.3,0.51,21.9,1.3880000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,967,2.9414,34.3694,27.4127,65.4,0.5,21.9,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,967,2.8656,34.3841,27.4313,65.0,0.5,21.8,1.514,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,968,2.8923,34.3793,27.4251,65.4,0.5,21.9,1.334,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,968,2.9259,34.3723,27.4165,65.3,0.5,21.9,1.3869999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,968,2.9405,34.3694,27.4128,65.4,0.51,22.0,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,968,2.8646,34.3845,27.4317,65.2,0.51,21.9,1.5130000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,969,2.8887,34.3801,27.426,65.4,0.51,22.0,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,969,2.9243,34.3729,27.4171,65.4,0.5,21.9,1.3869999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,969,2.9404,34.3694,27.4128,65.4,0.5,21.9,1.413,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,969,2.8634,34.3847,27.432,65.3,0.5,21.9,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,970,2.8874,34.3804,27.4264,65.4,0.51,22.1,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,970,2.9231,34.3731,27.4173,65.4,0.5,21.9,1.3880000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,970,2.9395,34.3696,27.4131,65.4,0.5,21.9,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,970,2.8626,34.3846,27.432,65.2,0.5,21.9,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,971,2.8864,34.3805,27.4266,65.3,0.51,22.0,1.331,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,971,2.9204,34.3737,27.4181,65.3,0.5,21.9,1.3869999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,971,2.9389999999999996,34.3698,27.4133,65.4,0.5,21.9,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,971,2.8617,34.385,27.4324,65.3,0.5,21.9,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,972,2.8833,34.3811,27.4273,65.2,0.51,22.0,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,972,2.9189,34.374,27.4184,65.4,0.51,22.0,1.3880000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,972,2.9379,34.37,27.4135,65.4,0.5,21.8,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,972,2.8602,34.3853,27.4327,65.4,0.51,22.0,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,973,2.8806,34.3815,27.4279,65.2,0.51,21.9,1.3319999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,973,2.9162,34.3747,27.4192,65.4,0.51,22.0,1.3869999999999998,
