File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,694.0,3.5622,34.2457,27.2558,56.1,0.32,13.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,694.0,3.5966,34.2363,27.2449,56.2,0.33,14.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,695.0,3.5589999999999997,34.2465,27.2567,56.1,0.31,13.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,695.0,3.5948,34.2366,27.2453,56.2,0.33,14.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,696.0,3.5551,34.2473,27.2577,56.1,0.31,13.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,696.0,3.5926,34.2372,27.246,56.2,0.33,14.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,697.0,3.5515,34.2482,27.2588,56.1,0.31,13.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,697.0,3.5915,34.2375,27.2464,56.2,0.32,14.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,698.0,3.5492,34.2487,27.2594,56.1,0.31,13.6,0.039,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,698.0,3.5902,34.2379,27.2468,56.2,0.32,14.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,699.0,3.5466,34.2493,27.2602,56.1,0.31,13.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,699.0,3.5883,34.2384,27.2474,56.2,0.32,14.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,700.0,3.5438,34.25,27.261,56.2,0.31,13.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,700.0,3.5821,34.2399,27.2492,56.2,0.32,14.0,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,701.0,3.5421,34.2502,27.2613,56.2,0.31,13.5,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,701.0,3.5778,34.2409,27.2504,56.2,0.32,14.0,0.039,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,702.0,3.5385,34.2508,27.2621,56.2,0.31,13.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,702.0,3.5747,34.2418,27.2514,56.2,0.32,14.0,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,703.0,3.5356,34.2516,27.2631,56.2,0.31,13.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,703.0,3.5731,34.2425,27.2522,56.2,0.32,14.0,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,704.0,3.5294,34.2528,27.2646,56.2,0.31,13.4,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,704.0,3.5696,34.2436,27.2534,56.1,0.32,14.0,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,705.0,3.5244,34.2538,27.2659,56.1,0.31,13.4,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,705.0,3.5684,34.2441,27.2539,56.2,0.32,13.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,706.0,3.5201,34.2546,27.267,56.1,0.31,13.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,706.1,3.5681,34.2441,27.2539,56.2,0.32,13.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,707.0,3.5171,34.2552,27.2677,56.1,0.31,13.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,707.1,3.5678,34.2443,27.2541,56.2,0.32,13.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,708.0,3.5158,34.2555,27.2681,56.1,0.31,13.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,708.0,3.5665,34.2445,27.2544,56.2,0.31,13.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,709.0,3.5148,34.2556,27.2683,56.1,0.31,13.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,709.0,3.5656,34.245,27.2549,56.2,0.31,13.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,710.0,3.5105,34.2567,27.2696,56.1,0.31,13.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,710.0,3.5648,34.2452,27.2551,56.2,0.31,13.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,711.0,3.5087,34.2571,27.2701,56.1,0.31,13.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,711.0,3.5625,34.2457,27.2557,56.2,0.31,13.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,712.0,3.5076,34.2573,27.2703,56.1,0.31,13.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,712.0,3.5578,34.247,27.2572,56.2,0.31,13.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,713.0,3.5055,34.2578,27.2709,56.1,0.31,13.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,713.0,3.5543,34.2476,27.2581,56.2,0.31,13.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,714.0,3.5038,34.2581,27.2713,56.1,0.31,13.4,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,714.0,3.5482,34.249,27.2598,56.2,0.31,13.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,715.0,3.5002,34.2589,27.2723,56.2,0.31,13.3,0.04,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,715.0,3.5466,34.2494,27.2602,56.2,0.31,13.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,716.0,3.4957,34.2597,27.2734,56.2,0.31,13.3,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,716.0,3.5411,34.2504,27.2616,56.2,0.31,13.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,717.0,3.4919,34.2604,27.2743,56.2,0.31,13.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,717.0,3.5395,34.2507,27.261999999999997,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,718.0,3.4906,34.2609,27.2748,56.2,0.3,13.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,718.0,3.5392,34.2508,27.2621,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,719.0,3.489,34.2611,27.2752,56.1,0.3,13.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,719.0,3.5385,34.2508,27.2621,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,720.0,3.4858,34.2618,27.276,56.1,0.3,13.2,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,720.0,3.5373,34.251,27.2624,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,721.0,3.4831,34.2621,27.2765,56.1,0.3,13.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,721.0,3.5335,34.2518,27.2634,56.2,0.31,13.4,0.038,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,722.0,3.4814,34.2627,27.2772,56.2,0.3,13.2,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,722.0,3.5318,34.2523,27.264,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,723.0,3.4806,34.2628,27.2773,56.2,0.3,13.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,723.0,3.5311,34.2522,27.264,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,724.0,3.4788,34.2631,27.2777,56.2,0.3,13.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,724.0,3.5298,34.2525,27.2643,56.2,0.31,13.4,0.035,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,725.0,3.4748,34.2641,27.2789,56.2,0.3,13.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,725.0,3.5278,34.253,27.2649,56.2,0.31,13.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,726.0,3.4718,34.2646,27.2796,56.2,0.3,13.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,726.0,3.5247,34.2536,27.2657,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,727.0,3.4686,34.2656,27.2807,56.2,0.3,13.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,727.0,3.5237,34.254,27.2661,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,728.0,3.4656,34.2664,27.2816,56.2,0.3,13.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,728.0,3.523,34.254,27.2662,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,729.0,3.4639,34.2667,27.281999999999996,56.2,0.3,13.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,729.0,3.5195,34.2547,27.2671,56.2,0.31,13.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,730.0,3.4631,34.2667,27.2821,56.2,0.3,13.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,730.0,3.5132,34.2562,27.2689,56.2,0.31,13.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,731.0,3.4615,34.266999999999996,27.2825,56.2,0.3,13.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,731.0,3.5115,34.2565,27.2693,56.2,0.31,13.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,732.0,3.4573,34.2679,27.2836,56.1,0.3,13.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,732.0,3.5098,34.2569,27.2698,56.2,0.31,13.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,733.0,3.4551,34.2689,27.2846,56.1,0.3,12.9,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,733.0,3.5069,34.2576,27.2706,56.2,0.31,13.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,734.0,3.4541,34.2693,27.2851,56.1,0.3,12.9,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,734.0,3.5008,34.2589,27.2723,56.2,0.31,13.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,735.0,3.452,34.2696,27.2855,56.2,0.3,12.9,0.039,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,735.0,3.4941,34.2604,27.2741,56.2,0.3,13.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,736.0,3.4486,34.2703,27.2864,56.2,0.29,12.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,736.0,3.4923,34.2608,27.2746,56.2,0.3,13.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,737.0,3.4422,34.2717,27.2881,56.1,0.3,12.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,737.0,3.4914,34.260999999999996,27.2748,56.2,0.3,13.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,738.0,3.4395,34.2722,27.2888,56.2,0.29,12.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,738.0,3.4883,34.2616,27.2756,56.2,0.3,13.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,739.0,3.438,34.2725,27.2892,56.1,0.29,12.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,739.0,3.4848,34.2621,27.2764,56.2,0.3,13.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,740.0,3.4364,34.2729,27.2896,56.1,0.29,12.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,740.0,3.4817,34.2625,27.276999999999997,56.2,0.3,13.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,741.0,3.4360000000000004,34.2728,27.2896,56.2,0.29,12.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,741.0,3.4777,34.2638,27.2784,56.2,0.3,13.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,742.0,3.4346,34.2729,27.2898,56.2,0.29,12.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,742.0,3.4767,34.2646,27.2791,56.2,0.3,13.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,743.0,3.4337,34.2732,27.2901,56.1,0.29,12.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,743.0,3.4739999999999998,34.2651,27.2798,56.2,0.3,13.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,744.0,3.4323,34.2736,27.2906,56.1,0.29,12.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,744.0,3.4727,34.2656,27.2803,56.2,0.3,13.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,745.0,3.4313,34.2737,27.2908,56.1,0.29,12.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,745.0,3.4727,34.2655,27.2802,56.2,0.3,13.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,746.0,3.4292,34.2739,27.2911,56.2,0.29,12.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,746.0,3.4726,34.2655,27.2802,56.2,0.3,13.1,0.039,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,747.0,3.4261,34.2745,27.2919,56.2,0.29,12.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,747.0,3.4689,34.2665,27.2814,56.2,0.3,12.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,748.0,3.4249,34.2749,27.2923,56.2,0.29,12.6,0.039,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,748.0,3.464,34.2677,27.2828,56.2,0.3,12.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,749.0,3.4211,34.2759,27.2935,56.2,0.29,12.6,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,749.0,3.4606,34.2682,27.2836,56.2,0.3,12.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,750.0,3.4204,34.2761,27.2937,56.2,0.29,12.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,750.0,3.4567,34.269,27.2846,56.2,0.3,12.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,751.0,3.4202,34.275999999999996,27.2937,56.1,0.29,12.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,751.0,3.4528,34.2695,27.2853,56.2,0.3,12.9,0.039,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,752.0,3.4194,34.2762,27.2939,56.2,0.29,12.5,0.039,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,752.0,3.4492,34.2703,27.2863,56.2,0.3,12.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,753.0,3.4181,34.2769,27.2946,56.1,0.29,12.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,753.0,3.4472,34.2706,27.2868,56.2,0.29,12.8,0.038,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,754.0,3.4154,34.278,27.2957,56.2,0.29,12.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,754.0,3.443,34.2712,27.2876,56.2,0.3,12.9,0.04,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,755.0,3.4137,34.2783,27.2961,56.1,0.29,12.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,755.0,3.4378,34.2723,27.289,56.2,0.29,12.8,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,756.0,3.4119,34.2787,27.2966,56.2,0.29,12.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,756.0,3.4347,34.2728,27.2897,56.2,0.29,12.8,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,757.0,3.4095,34.2793,27.2973,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,757.0,3.4315,34.2734,27.2905,56.2,0.29,12.8,0.038,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,758.0,3.4062,34.28,27.2982,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,758.0,3.4282,34.274,27.2913,56.2,0.29,12.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,759.0,3.4017,34.2811,27.2995,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,759.0,3.4242,34.2749,27.2924,56.2,0.29,12.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,760.0,3.4003,34.2814,27.2999,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,760.0,3.4231,34.2751,27.2927,56.2,0.29,12.8,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,761.0,3.3986,34.2818,27.3003,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,761.0,3.423,34.2751,27.2927,56.2,0.29,12.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,762.0,3.3919,34.283,27.3019,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,762.0,3.4219999999999997,34.2755,27.2931,56.2,0.29,12.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,763.0,3.3865,34.284,27.3033,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,763.0,3.4208,34.2757,27.2934,56.2,0.29,12.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,764.0,3.3854,34.2841,27.3034,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,764.0,3.4207,34.2757,27.2934,56.2,0.29,12.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,765.0,3.3836,34.2842,27.3037,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,765.0,3.4203,34.2758,27.2935,56.2,0.29,12.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,766.0,3.3771,34.2856,27.3054,56.2,0.28,12.3,0.038,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,766.0,3.4194,34.275999999999996,27.2937,56.2,0.29,12.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,767.0,3.3768,34.2855,27.3054,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,767.0,3.4181,34.2762,27.294,56.2,0.29,12.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,768.0,3.3760000000000003,34.2857,27.3056,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,768.0,3.4161,34.2766,27.2945,56.2,0.29,12.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,769.0,3.3746,34.286,27.305999999999997,56.2,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,769.0,3.4151,34.2769,27.2949,56.2,0.29,12.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,770.0,3.3736,34.2863,27.3063,56.1,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,770.0,3.4109,34.2779,27.2961,56.2,0.29,12.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,771.0,3.3725,34.2866,27.3067,56.1,0.28,12.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,771.1,3.4051,34.2796,27.298000000000002,56.2,0.29,12.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,772.0,3.3717,34.2865,27.3067,56.1,0.28,12.2,0.037000000000000005,
